tanggal,ISPU PM2.5,kategori_pm25,bulan,hari_minggu,temp,humidity,visibility,windgust,solarenergy,precip,cloudcover,tempmax,feelslike,uvindex,precipprob,tempmin,sealevelpressure,winddir_sin,winddir_cos,pm25_std,pm25_max,n_obs,station_bundaran hi,station_jagakarsa,station_kebun jeruk,station_kelapa gading,station_lubang buaya,station_us embassy 1,station_us embassy 2
2022-05-22,68.3157894736842,Sedang,5,6,27.5,85.5,6.6,24.5,14.0,0.0,60.9,30.0,30.6,6,0,26.0,1007.9,0.9645574184577982,-0.26387304996537264,3.575419658025356,72.0,19,1,0,0,0,0,0,0
2022-05-23,70.0,Sedang,5,0,28.6,81.8,6.8,28.4,18.8,0.0,46.2,32.6,33.0,8,0,25.0,1007.9,0.997440782930944,0.07149744433268597,4.086563348340506,77.0,21,1,0,0,0,0,0,0
2022-05-24,64.71428571428571,Sedang,5,1,29.6,77.3,7.4,32.4,17.3,0.0,47.0,33.0,35.1,7,0,26.0,1009.3,0.9991228300988584,0.04187565372919997,1.7361698402764993,68.0,21,1,0,0,0,0,0,0
2022-05-25,78.78947368421052,Sedang,5,2,27.9,85.3,6.3,29.9,14.4,0.533,62.2,31.8,31.8,6,100,26.0,1010.4,0.9070440142914649,0.42103581336749113,2.636895214882266,82.0,19,1,0,0,0,0,0,0
2022-05-26,66.38095238095238,Sedang,5,3,27.2,85.1,6.6,22.7,11.3,0.793,59.7,30.0,29.6,6,100,25.0,1009.9,0.9970527522269202,-0.07671902812681869,4.4886099237535735,75.0,21,1,0,0,0,0,0,0
2022-05-27,96.38888888888889,Sedang,5,4,28.4,78.5,5.8,17.6,19.2,1.011,46.0,33.0,31.7,8,100,24.0,1008.9,-0.826098294495764,0.5635260489375713,12.020271548703686,106.0,18,1,0,0,0,0,0,0
2022-05-28,77.1,Sedang,5,5,26.0,88.2,5.7,64.8,17.9,20.294,65.2,29.0,27.6,8,100,22.0,1009.2,-0.7671651518153001,0.6414496315691571,11.224503271156841,98.0,20,1,0,0,0,0,0,0
2022-05-29,85.7,Sedang,5,6,26.9,84.8,7.1,27.4,19.3,25.112,61.2,32.0,29.6,8,100,23.0,1008.9,-0.9785089851017784,-0.20620418539662932,5.804716775356502,92.0,20,1,0,0,0,0,0,0
2022-05-30,59.23809523809524,Sedang,5,0,26.6,90.0,6.8,22.3,17.9,0.004,48.9,30.0,28.2,8,100,25.0,1008.2,-0.999925369660452,0.012217000835247113,3.0315798175994284,64.0,21,1,0,0,0,0,0,0
2022-05-31,73.42105263157895,Sedang,5,1,27.1,86.1,6.7,38.9,15.6,0.15,44.4,32.0,29.4,6,100,24.0,1008.0,-0.9890158633619168,-0.14780941112961046,2.3644541177307277,77.0,19,1,0,0,0,0,0,0
2022-06-01,55.85,Sedang,6,2,28.2,79.9,7.7,24.8,19.7,0.057,46.2,33.6,31.5,8,100,25.0,1008.5,-0.9865721616069695,-0.163325962241622,3.528455752875471,64.0,20,1,0,0,0,0,0,0
2022-06-02,60.80952380952381,Sedang,6,3,27.7,84.9,6.8,20.9,17.6,33.153,58.3,33.8,30.6,8,100,25.0,1009.0,-0.3123349185122318,-0.9499720515246528,1.9136103997169216,63.0,21,1,0,0,0,0,0,0
2022-06-03,61.63157894736842,Sedang,6,4,28.0,81.7,6.6,17.6,18.4,0.117,53.0,32.1,31.3,8,100,24.0,1009.5,-0.8535507972753277,0.5210096318405759,2.9853443187937954,70.0,19,1,0,0,0,0,0,0
2022-06-04,105.36842105263158,Tidak Sehat,6,5,28.7,79.4,7.1,21.2,18.5,0.007,48.6,33.0,32.5,8,100,25.0,1009.7,-0.9912155402515417,0.13225639025712288,3.8036609019877194,109.0,19,1,0,0,0,0,0,0
2022-06-05,77.45,Sedang,6,6,28.1,79.5,6.7,22.0,19.1,0.035,52.4,32.0,31.3,8,100,24.0,1009.5,-0.3040330609254908,0.9526614812535861,4.418561328139104,84.0,20,1,0,0,0,0,0,0
2022-06-06,84.15,Sedang,6,0,27.1,84.3,6.0,16.9,9.6,0.612,66.4,31.0,29.4,5,100,24.0,1009.2,0.9557930147983302,-0.2940403252323038,2.7961439613567096,88.0,20,1,0,0,0,0,0,0
2022-06-07,66.36842105263158,Sedang,6,1,27.7,84.6,6.9,25.6,17.8,3.882,54.9,31.8,31.6,8,100,24.0,1008.4,0.9996573249755573,-0.026176948307873017,4.786677417766355,72.0,19,1,0,0,0,0,0,0
2022-06-08,66.05,Sedang,6,2,27.4,87.2,6.7,26.6,16.2,10.546,54.4,30.0,31.0,7,100,25.0,1009.0,0.9958843986159703,0.09063258019778034,2.0641042405337635,72.0,20,1,0,0,0,0,0,0
2022-06-09,71.75,Sedang,6,3,26.4,89.9,5.3,23.4,11.3,5.16,55.6,30.0,28.0,6,100,25.0,1009.6,0.766044443118978,-0.6427876096865394,3.306691779757499,75.0,20,1,0,0,0,0,0,0
2022-06-10,65.94736842105263,Sedang,6,4,27.9,81.0,6.8,18.7,18.7,0.009,48.4,32.1,31.1,8,100,24.0,1008.7,0.09584575252022398,0.9953961983671789,3.5664125175887937,71.0,19,1,0,0,0,0,0,0
2022-06-11,69.9,Sedang,6,5,28.2,85.1,6.3,24.5,17.5,3.003,60.5,32.0,32.2,7,100,25.0,1009.2,0.9998476951563913,-0.017452406437283477,1.6511558949637901,74.0,20,1,0,0,0,0,0,0
2022-06-12,83.4,Sedang,6,6,27.6,84.4,5.4,23.8,16.5,0.018,56.2,31.1,30.8,7,100,24.0,1009.8,-0.9838850379335415,-0.17880221511635014,3.3308762874212654,88.0,20,1,0,0,0,0,0,0
2022-06-13,75.85714285714286,Sedang,6,0,27.5,82.6,6.2,19.4,16.2,0.007,51.7,31.1,30.0,6,100,24.0,1010.0,-0.9092361090470685,-0.41628079226040127,4.126568965687047,83.0,21,1,0,0,0,0,0,0
2022-06-14,81.52631578947368,Sedang,6,1,27.7,81.4,6.0,21.6,14.8,0.002,57.5,31.1,30.6,7,100,25.0,1009.7,0.9354440308298674,-0.35347484377925703,4.800097464897414,87.0,19,1,0,0,0,0,0,0
2022-06-20,106.46666666666667,Tidak Sehat,6,0,28.1,80.9,4.9,19.1,16.8,0.136,53.3,32.1,31.7,7,100,24.0,1008.4,-0.8804773535091619,0.4740882090471164,2.2949219304078006,113.0,15,1,0,0,0,0,0,0
2022-06-21,92.22727272727273,Sedang,6,1,28.3,79.0,5.8,24.1,19.3,0.0,50.6,32.3,31.8,8,0,25.0,1007.9,0.9997426093226983,-0.022687333572781437,9.44624802403587,108.0,22,1,0,0,0,0,0,0
2022-06-22,87.46666666666667,Sedang,6,2,28.0,84.9,5.3,44.6,18.0,15.275,53.6,32.0,32.1,7,100,25.0,1009.2,0.9997426093226983,-0.022687333572781437,4.437931736207542,92.0,15,1,0,0,0,0,0,0
2022-06-23,93.84210526315789,Sedang,6,3,28.4,77.8,6.4,35.3,19.7,0.001,44.9,33.0,31.5,8,100,25.0,1010.1,0.9973144772244581,0.07323819712763163,3.7307008262484374,100.0,19,1,0,0,0,0,0,0
2022-06-24,102.6842105263158,Tidak Sehat,6,4,27.7,83.0,4.9,22.7,16.6,0.002,53.4,30.1,30.7,8,100,25.0,1009.4,0.9995065603657316,0.031410759078128396,6.055783567787321,109.0,19,1,0,0,0,0,0,0
2022-06-25,104.26315789473684,Tidak Sehat,6,5,27.6,82.2,5.7,20.2,16.4,0.244,55.2,32.1,30.4,7,100,24.0,1008.6,0.5180270093731302,0.8553642601605067,3.6185034546704657,110.0,19,1,0,0,0,0,0,0
2022-06-26,91.72222222222223,Sedang,6,6,27.4,84.9,6.0,19.4,12.2,0.029,56.4,30.0,30.4,6,100,24.0,1009.7,0.5165333288666418,0.8562670846003282,2.420635685968259,97.0,18,1,0,0,0,0,0,0
2022-06-28,74.47619047619048,Sedang,6,1,28.1,81.6,5.9,20.2,17.9,0.493,55.1,32.0,31.2,7,100,25.0,1008.4,0.6266038113644604,0.7793379649314741,3.9575124462097127,82.0,21,1,0,0,0,0,0,0
2022-06-30,22.5,Baik,6,3,28.0,72.7,7.2,18.0,19.9,0.0,44.0,31.1,30.4,8,0,24.0,1008.3,-0.34037955021305005,0.940288127010419,37.33197651596062,81.0,18,1,0,0,0,0,0,0
2022-07-01,86.53333333333333,Sedang,7,4,28.5,73.7,7.0,18.7,21.3,0.0,46.9,33.0,31.3,8,0,25.0,1008.0,0.9871362650729879,0.15988118769183493,2.7740292167239526,93.0,15,1,0,0,0,0,0,0
2022-07-02,108.26666666666667,Tidak Sehat,7,5,28.8,76.1,5.2,23.0,17.6,0.009,55.6,32.1,32.9,7,100,26.0,1007.6,-0.9460853588275457,0.3239174181981483,2.914659173083208,112.0,15,1,0,0,0,0,0,0
2022-07-03,109.14285714285714,Tidak Sehat,7,6,28.6,84.2,6.1,29.5,18.4,17.415,58.1,32.0,33.8,8,100,26.0,1007.5,0.7771459614569708,0.6293203910498375,4.829965986274799,116.0,21,1,0,0,0,0,0,0
2022-07-04,72.73913043478261,Sedang,7,0,29.4,79.3,7.4,33.8,17.5,0.047,48.0,32.8,35.2,7,100,27.0,1008.0,0.9927573419294455,0.12013683883464743,15.40134997419602,101.0,23,1,0,0,0,0,0,0
2022-07-05,69.0,Sedang,7,1,29.5,79.5,7.0,22.3,17.9,0.005,44.9,33.0,35.1,8,100,26.0,1008.5,0.8120835268918062,0.5835412113561176,6.342099196813486,77.0,19,1,0,0,0,0,0,0
2022-07-06,75.72222222222223,Sedang,7,2,26.8,89.6,5.8,20.2,16.7,29.061,58.5,29.0,29.6,8,100,24.0,1010.3,0.48480962024633706,0.8746197071393957,2.13667018445154,80.0,18,1,0,0,0,0,0,0
2022-07-07,74.6842105263158,Sedang,7,3,28.4,83.7,5.7,15.5,18.0,0.006,44.4,32.0,32.5,7,100,25.0,1009.8,0.19936793441719716,0.9799247046208296,6.4983128714643135,82.0,19,1,0,0,0,0,0,0
2022-07-09,71.35714285714286,Sedang,7,5,28.3,72.1,7.8,18.4,18.7,0.0,49.5,32.0,30.8,8,0,24.0,1008.4,-0.04187565372919905,0.9991228300988584,1.864945569721004,74.0,14,1,0,0,0,0,0,0
2022-07-10,28.75,Baik,7,6,28.2,70.5,7.3,35.3,19.6,0.0,40.1,32.3,30.7,8,0,24.0,1008.7,0.9970527522269202,0.07671902812681881,36.14280885015645,74.0,20,1,0,0,0,0,0,0
2022-07-11,37.7,Baik,7,0,28.4,74.4,6.8,16.2,17.0,0.0,41.6,32.0,31.2,8,0,25.0,1009.5,0.9957246981845821,-0.09237058744656132,47.38098663743551,96.0,20,1,0,0,0,0,0,0
2022-07-12,92.5,Sedang,7,1,29.0,79.4,6.3,24.5,17.4,0.02,45.1,32.6,33.7,7,100,26.0,1008.7,0.99780146829205,0.06627390040000007,4.285839597165479,99.0,20,1,0,0,0,0,0,0
2022-07-13,86.16666666666667,Sedang,7,2,27.1,86.9,5.3,24.8,11.3,0.279,65.5,31.8,30.0,5,100,24.0,1008.4,0.7419758409756164,-0.6704266189587991,2.25571170456635,90.0,18,1,0,0,0,0,0,0
2022-07-14,82.19047619047619,Sedang,7,3,28.2,81.7,6.6,30.6,14.1,0.001,47.0,32.8,32.0,7,100,25.0,1008.3,0.9659258262890683,0.25881904510252074,4.467874747786108,87.0,21,1,0,0,0,0,0,0
2022-07-15,69.66666666666667,Sedang,7,4,28.2,81.9,6.7,23.8,14.4,7.368,53.1,32.8,32.0,6,100,24.0,1009.0,0.9390942520947091,0.34365969458561607,2.556038601690772,76.0,21,1,0,0,0,0,0,0
2022-07-16,54.214285714285715,Sedang,7,5,25.6,86.3,6.7,25.9,6.7,40.948,70.3,29.6,26.7,4,100,23.0,1010.5,-0.6946583704589973,-0.7193398003386511,2.293085641279404,59.0,14,1,0,0,0,0,0,0
2022-07-17,68.95,Sedang,7,6,27.4,84.5,6.6,30.6,12.7,0.0,61.7,32.0,30.3,6,0,25.0,1009.9,0.9973144772244581,-0.07323819712763151,5.548589199541014,74.0,20,1,0,0,0,0,0,0
2022-07-18,91.1,Sedang,7,0,28.2,82.1,5.6,17.6,19.3,0.001,51.5,32.0,31.9,8,100,25.0,1008.9,-0.02966624408511093,0.999559860119384,9.792048331494069,104.0,20,1,0,0,0,0,0,0
2022-07-19,95.76190476190476,Sedang,7,1,28.9,80.5,6.3,17.6,20.1,0.0,42.7,32.0,33.6,8,0,26.0,1008.4,0.8754645270000178,0.48328238325500256,4.548678510345198,105.0,21,1,0,0,0,0,0,0
2022-07-20,92.84210526315789,Sedang,7,2,29.1,80.1,5.9,22.0,18.9,0.0,46.8,33.0,34.2,8,0,26.0,1009.0,0.9033352928633007,0.4289351334031461,2.5876449587894657,96.0,19,1,0,0,0,0,0,0
2022-07-21,90.71428571428571,Sedang,7,3,28.5,78.5,6.0,20.5,20.6,0.0,38.2,32.0,32.0,8,0,25.0,1009.3,-0.4226182617407,0.9063077870366497,2.5523098781859708,96.0,21,1,0,0,0,0,0,0
2022-07-22,94.05,Sedang,7,4,28.5,80.2,5.3,31.7,17.4,0.009,50.7,32.0,32.5,7,100,26.0,1010.2,0.9557930147983301,0.2940403252323039,1.3168942730211095,95.0,20,1,0,0,0,0,0,0
2022-07-23,70.0,Sedang,7,5,28.7,79.3,7.1,23.0,19.0,0.004,42.2,32.6,32.5,7,100,25.0,1009.5,0.9278362538989199,0.37298778257580917,6.790085651734795,83.0,20,1,0,0,0,0,0,0
2022-07-24,63.63157894736842,Sedang,7,6,28.7,77.5,7.3,21.2,17.6,0.026,42.2,34.2,32.3,7,100,25.0,1008.1,-0.3056953049631061,0.9521293927421386,2.712328362532606,68.0,19,1,0,0,0,0,0,0
2022-07-25,69.0,Sedang,7,0,28.2,79.0,6.1,20.5,17.6,0.114,66.1,31.4,31.5,7,100,25.0,1008.3,0.4477590878387697,0.8941542368393681,1.0954451150103357,71.0,21,1,0,0,0,0,0,0
2022-07-26,79.85,Sedang,7,1,28.5,73.9,7.0,23.4,19.4,0.0,49.1,32.0,31.5,7,0,25.0,1009.0,0.9483236552061993,0.3173046564050921,3.602265369107846,83.0,20,1,0,0,0,0,0,0
2022-07-27,88.0,Sedang,7,2,28.5,72.8,6.3,23.0,20.7,0.0,44.1,33.0,31.2,8,0,25.0,1008.8,0.9826127965436152,0.1856666153855772,3.82099463490856,95.0,21,1,0,0,0,0,0,0
2022-07-28,100.55,Tidak Sehat,7,3,29.1,75.0,7.3,30.6,19.7,0.0,43.4,33.0,33.0,8,0,26.0,1008.4,0.9795752495993441,0.20107792114596457,3.1199696354797744,106.0,20,1,0,0,0,0,0,0
2022-07-29,76.85714285714286,Sedang,7,4,29.2,76.8,8.0,24.1,20.7,0.107,45.5,33.0,34.1,8,100,26.0,1008.6,0.9876883405951378,0.15643446504023092,5.361646458621903,88.0,14,1,0,0,0,0,0,0
2022-07-30,76.05,Sedang,7,5,28.5,80.4,6.6,18.7,19.8,0.0,46.0,32.0,32.6,8,0,25.0,1009.2,0.5372996083468238,0.8433914458128857,1.356271980175996,78.0,20,1,0,0,0,0,0,0
2022-07-31,94.38888888888889,Sedang,7,6,28.8,78.7,6.6,26.6,19.9,0.0,47.1,32.0,33.1,8,0,26.0,1008.0,0.9552783621223436,0.2957080500440467,5.457201274612659,99.0,18,1,0,0,0,0,0,0
2022-08-01,82.94736842105263,Sedang,8,0,29.0,77.6,7.3,27.0,21.1,0.0,45.0,33.0,33.0,8,0,25.0,1008.1,0.9488760116444965,0.3156490369471025,6.424550863770139,94.0,19,1,0,0,0,0,0,0
2022-08-02,78.0,Sedang,8,1,29.0,76.8,6.0,19.4,20.5,0.0,44.5,32.0,33.4,8,0,26.0,1008.6,0.4083304603813849,0.9128341772330428,7.459695625394479,91.0,18,1,0,0,0,0,0,0
2022-08-03,100.7,Tidak Sehat,8,2,29.0,79.1,5.4,25.2,17.0,0.174,61.8,33.1,33.7,7,100,26.0,1009.2,0.9826127965436152,0.1856666153855772,3.6433067686548575,105.0,20,1,0,0,0,0,0,0
2022-08-04,81.06666666666666,Sedang,8,3,27.7,85.4,5.9,31.7,15.4,8.637,64.1,31.0,30.8,6,100,24.0,1009.9,0.013962180339145272,0.9999025240093042,13.8278531887464,99.0,15,1,0,0,0,0,0,0
2022-08-05,58.38095238095238,Sedang,8,4,27.5,85.9,6.2,22.3,17.7,14.978,59.3,30.3,30.4,7,100,25.0,1010.2,-0.4679298142605735,0.8837656300886934,2.783454516894256,64.0,21,1,0,0,0,0,0,0
2022-08-06,65.52631578947368,Sedang,8,5,28.0,79.1,6.2,15.5,20.6,3.029,51.1,32.0,30.5,8,100,24.0,1010.0,-0.3971478906347812,0.9177546256839809,7.967771339399685,81.0,19,1,0,0,0,0,0,0
2022-08-07,94.85,Sedang,8,6,27.9,80.0,6.3,38.9,20.9,0.107,52.9,32.0,30.6,8,100,24.0,1009.6,0.29237170472273677,0.9563047559630354,4.912658193515585,100.0,20,1,0,0,0,0,0,0
2022-08-09,8.375,Baik,8,1,28.7,74.0,6.8,17.3,20.6,0.208,51.0,32.1,32.0,8,100,25.0,1008.8,-0.18909544298989125,0.9819587126964436,22.6347414771879,67.0,24,1,0,0,0,0,0,0
2022-08-10,82.54545454545455,Sedang,8,2,28.9,74.1,6.2,21.2,21.2,0.0,46.2,33.8,32.0,9,0,24.0,1009.2,0.9988061373414341,-0.04884976979561327,4.8474566009233655,88.0,22,1,0,0,0,0,0,0
2022-08-11,84.0952380952381,Sedang,8,3,29.3,74.1,6.5,21.2,21.4,0.004,47.0,34.1,32.9,8,100,25.0,1009.0,0.9947028171171742,0.10279253678724691,2.14253965902062,88.0,21,1,0,0,0,0,0,0
2022-08-12,77.08695652173913,Sedang,8,4,28.9,74.1,6.5,21.2,20.3,0.041,52.9,33.0,32.7,9,100,26.0,1009.2,0.8241261886220158,-0.5664062369248326,2.2138621842271444,81.0,23,1,0,0,0,0,0,0
2022-08-13,72.07692307692308,Sedang,8,5,28.4,75.7,6.9,22.0,20.4,0.004,40.9,33.0,31.9,8,100,24.0,1009.4,0.8151277957285542,0.5792811723426788,1.4411533842457855,74.0,13,1,0,0,0,0,0,0
2022-08-14,82.15789473684211,Sedang,8,6,28.7,74.2,7.0,40.7,20.2,0.042,41.8,33.0,32.4,9,100,24.0,1009.3,0.9939609554551797,-0.10973431109104502,4.645943964539113,89.0,19,1,0,0,0,0,0,0
2022-08-16,74.33333333333333,Sedang,8,1,28.1,77.2,5.7,22.3,19.3,0.039,64.5,32.0,31.2,8,100,25.0,1010.3,-0.9751493543055632,0.22154849761946743,2.9552213679068644,77.0,21,1,0,0,0,0,0,0
2022-08-17,66.92857142857143,Sedang,8,2,28.4,76.9,6.6,26.6,18.4,5.852,51.4,32.1,31.6,8,100,25.0,1010.1,0.984195607969242,-0.17708474031958327,19.305098113887258,74.0,14,1,0,0,0,0,0,0
2022-08-18,68.05,Sedang,8,3,29.0,68.2,7.3,24.5,21.7,0.0,51.0,33.3,32.0,9,0,26.0,1009.2,0.9941509639723154,-0.10799935570602294,0.6863327411532544,69.0,20,1,0,0,0,0,0,0
2022-08-19,73.6842105263158,Sedang,8,4,29.5,65.5,7.4,26.6,23.4,0.0,43.7,34.6,32.2,9,0,25.0,1009.0,0.9958843986159703,-0.09063258019777999,2.0562271701926766,76.0,19,1,0,0,0,0,0,0
2022-08-22,66.94736842105263,Sedang,8,0,27.3,80.5,5.6,23.4,18.1,0.0,55.7,31.3,29.6,8,0,24.0,1009.7,-0.6374239897486903,0.7705132427757888,0.9112679939102123,70.0,19,1,0,0,0,0,0,0
2022-08-23,90.63157894736842,Sedang,8,1,29.2,71.8,5.1,21.2,22.3,0.0,51.4,34.3,32.3,9,0,25.0,1009.3,0.9617413095492113,0.27395921869243256,7.440210020301769,99.0,19,1,0,0,0,0,0,0
2022-08-24,91.75,Sedang,8,2,29.1,72.2,6.5,19.1,22.6,0.017,52.6,33.0,32.6,9,100,26.0,1009.5,0.810041640445796,0.5863723567357894,1.8317377426626147,96.0,20,1,0,0,0,0,0,0
2022-08-25,80.4,Sedang,8,3,29.1,66.2,7.0,26.3,22.5,0.002,50.4,33.0,31.7,9,100,26.0,1009.2,0.9953961983671787,0.09584575252022406,3.8168601038853387,87.0,20,1,0,0,0,0,0,0
2022-08-26,94.88888888888889,Sedang,8,4,28.8,68.4,5.6,24.5,20.7,0.0,47.3,31.8,31.4,9,0,25.0,1008.8,-0.6896195437356704,0.7241718614374669,8.252549615930747,106.0,18,1,0,0,0,0,0,0
2022-08-27,106.46153846153847,Tidak Sehat,8,5,28.1,77.2,5.6,24.1,18.5,0.057,62.8,31.0,31.5,8,100,25.0,1008.6,-0.7454759996828624,0.6665324702494523,3.9500081142402834,111.0,13,1,0,0,0,0,0,0
2022-08-28,85.0,Sedang,8,6,27.4,81.5,5.5,27.4,18.5,0.074,58.8,30.1,30.4,8,100,25.0,1008.7,-0.6819983600624983,0.7313537016191707,3.92428337406972,95.0,21,1,0,0,0,0,0,0
2022-08-29,75.65,Sedang,8,0,28.0,78.8,6.1,18.0,21.0,0.018,65.2,32.0,31.0,8,100,25.0,1009.0,-0.5778576243835054,0.8161375900801602,2.433861994963218,80.0,20,1,0,0,0,0,0,0
2022-08-30,70.58823529411765,Sedang,8,1,28.7,73.0,6.2,21.2,20.8,0.0,52.6,32.8,31.8,8,0,25.0,1008.9,-0.516533328866642,0.8562670846003281,1.6224527546823884,74.0,17,1,0,0,0,0,0,0
2022-09-02,83.0,Sedang,9,4,28.4,77.7,6.3,29.5,21.8,0.119,53.2,33.6,31.8,9,100,24.0,1010.0,0.9884938868086836,-0.15126082024721924,2.6220221204253784,87.0,17,1,0,0,0,0,0,0
2022-09-03,78.77777777777777,Sedang,9,5,27.9,76.2,7.2,48.2,23.1,0.007,49.6,33.0,30.3,9,100,24.0,1010.3,-0.8941542368393679,-0.4477590878387702,2.646986200891951,82.0,18,1,0,0,0,0,0,0
2022-09-04,54.35294117647059,Sedang,9,6,28.2,74.2,7.4,26.3,23.3,0.031,62.6,33.0,30.9,10,100,25.0,1009.8,-0.8110638189893264,-0.5849576749872157,2.42232265786859,60.0,17,1,0,0,0,0,0,0
2022-09-05,79.16666666666667,Sedang,9,0,29.1,74.2,6.2,25.6,21.0,0.006,57.6,33.0,32.9,9,100,25.0,1010.0,0.6613118653236518,0.7501110696304596,4.805021882792804,85.0,18,1,0,0,0,0,0,0
2022-09-06,76.17647058823529,Sedang,9,1,29.1,75.6,6.8,24.8,19.2,0.457,57.5,34.1,33.1,8,100,26.0,1009.6,0.9142539552342637,0.4051415867798626,4.612961279341706,83.0,17,1,0,0,0,0,0,0
2022-09-07,67.26315789473684,Sedang,9,2,27.3,85.1,5.5,24.1,20.4,5.744,61.2,31.8,30.1,8,100,24.0,1010.7,-0.9184463813430873,-0.3955455025629647,2.3055995909273106,70.0,19,1,0,0,0,0,0,0
2022-09-08,72.33333333333333,Sedang,9,3,26.0,89.3,4.8,24.5,11.1,2.657,64.3,28.3,26.8,6,100,25.0,1012.2,-0.7637960286346421,-0.6454576877239506,1.571810495986753,75.0,18,1,0,0,0,0,0,0
2022-09-09,82.26315789473684,Sedang,9,4,26.5,85.3,4.8,25.6,16.9,55.163,61.0,30.8,28.1,7,100,24.0,1012.2,-0.698415285431006,-0.7156927337037358,2.4000487324487025,86.0,19,1,0,0,0,0,0,0
2022-09-14,84.57142857142857,Sedang,9,2,28.3,71.9,6.0,22.0,20.2,0.0,43.1,32.3,30.7,8,0,24.0,1012.7,0.43993916985591514,0.8980275757606156,1.2478553029669959,86.0,21,1,0,0,0,0,0,0
2022-09-15,92.82352941176471,Sedang,9,3,28.8,71.4,6.1,18.0,20.7,0.0,49.4,32.8,31.5,8,0,25.0,1011.1,-0.8038568606172177,0.5948227867513407,1.667156790678639,95.0,17,1,0,0,0,0,0,0
2022-09-18,105.47826086956522,Tidak Sehat,9,6,28.3,80.8,5.6,24.1,22.0,0.973,48.8,32.0,32.4,9,100,24.0,1010.4,-0.8788171126619658,0.4771587602596076,5.876529319074709,111.0,23,1,0,0,0,0,0,0
2022-09-19,98.0,Sedang,9,0,28.4,76.6,5.8,22.7,21.1,0.117,47.4,34.1,31.3,8,100,25.0,1010.7,-0.9265286308718375,0.3762242631393654,5.721611845036604,108.0,20,1,0,0,0,0,0,0
2022-09-20,81.25,Sedang,9,1,28.4,71.4,5.9,19.4,23.5,0.0,50.5,32.1,31.1,9,0,24.0,1010.3,-0.18395135061272044,0.9829353491495542,2.0994986870303305,85.0,20,1,0,0,0,0,0,0
2022-09-21,83.14285714285714,Sedang,9,2,28.4,77.5,6.0,22.3,21.1,0.186,62.1,32.1,32.2,8,100,24.0,1010.3,-0.7120260459909963,0.7021530529951625,1.8784492084087467,85.0,21,1,0,0,0,0,0,0
2022-09-22,80.0,Sedang,9,3,27.7,81.8,4.9,40.7,20.5,20.944,56.9,31.2,30.5,8,100,25.0,1009.9,-0.848048096156426,-0.529919264233205,2.134374745810956,83.0,19,1,0,0,0,0,0,0
2022-09-23,82.0,Sedang,9,4,27.9,80.7,5.6,24.5,19.3,0.18,57.3,32.8,30.2,8,100,25.0,1010.0,-0.9809551553491918,0.19423435121997118,0.8819171036881952,83.0,19,1,0,0,0,0,0,0
2022-10-01,78.75,Sedang,10,5,29.8,74.5,7.5,27.0,21.2,0.003,50.4,34.0,34.8,8,100,26.0,1009.0,0.9378889346118976,0.34693565157325584,2.144761058952717,83.0,16,1,0,0,0,0,0,0
2022-10-02,46.0,Baik,10,6,27.1,86.3,6.3,42.5,20.0,16.292,59.4,30.0,29.8,9,100,24.0,1009.0,-0.9156625933395611,0.40194777665596,22.953368878165637,69.0,22,1,0,0,0,0,0,0
2022-10-03,67.04347826086956,Sedang,10,0,28.4,80.2,5.9,24.5,17.1,1.987,65.7,33.0,31.7,8,100,25.0,1008.6,-0.9939609554551797,0.10973431109104535,6.448948193800606,74.0,23,1,0,0,0,0,0,0
2022-10-04,63.18181818181818,Sedang,10,1,27.0,85.2,5.3,46.4,15.1,21.862,59.8,32.1,28.7,8,100,25.0,1008.8,-0.08541692313736736,-0.9963452961909064,3.0337210160895136,71.0,22,1,0,0,0,0,0,0
2022-10-05,61.958333333333336,Sedang,10,2,27.3,85.6,5.9,25.6,19.5,3.989,53.8,30.1,30.3,8,100,25.0,1009.5,0.821149209133704,0.5707135676844317,1.6279933411536323,66.0,24,1,0,0,0,0,0,0
2022-10-06,73.23529411764706,Sedang,10,3,27.3,85.3,5.3,27.7,17.8,43.764,61.9,32.0,29.3,8,100,25.0,1009.7,-0.49848773975383054,-0.8668967489356026,1.855040827202526,75.0,17,1,0,0,0,0,0,0
2022-10-10,61.416666666666664,Sedang,10,0,27.5,80.6,6.0,21.2,16.6,0.003,54.8,31.6,30.0,7,100,24.0,1011.2,-0.8933713883278379,0.4493189986158959,1.3789543689024502,65.0,12,1,0,0,0,0,0,0
2022-10-11,90.11111111111111,Sedang,10,1,27.3,82.5,5.6,27.4,20.0,16.845,54.0,31.8,29.5,9,100,24.0,1010.4,-0.9914448613738104,-0.13052619222005163,10.30070750790443,102.0,18,1,0,0,0,0,0,0
2022-10-12,79.47368421052632,Sedang,10,2,27.6,78.9,6.3,22.7,17.3,0.033,51.0,31.9,30.1,8,100,24.0,1010.3,0.9477684100095858,-0.3189593092980697,4.823189597635239,89.0,19,1,0,0,0,0,0,0
2022-10-13,73.6842105263158,Sedang,10,3,27.5,82.0,5.5,35.3,18.2,21.377,61.4,32.6,29.3,7,100,25.0,1009.4,-0.40514158677986223,-0.9142539552342639,1.7013926184468045,75.0,19,1,0,0,0,0,0,0
2022-10-14,65.66666666666667,Sedang,10,4,28.2,78.3,6.6,26.3,18.4,0.011,50.8,32.4,30.7,8,100,25.0,1008.1,-0.898794046299167,0.4383711467890774,2.5560386016907697,70.0,21,1,0,0,0,0,0,0
