name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"JAKARTA OBSERVATORY, ID",3/7/2022,90.3,78.8,83.3,100.4,78.8,88.2,74,74.6,0,0,0,,0,0,14.8,15,245.3,1008.3,56.6,4.3,183.8,15.9,8,,2022-03-07T05:58:05,2022-03-07T18:09:25,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",3/8/2022,90.9,76.6,82,105.1,76.6,87.2,75.7,82.2,0.024,100,4.17,rain,0,0,23,12.8,254.1,1007.8,61.2,4.1,213.2,18.6,8,,2022-03-08T05:58:01,2022-03-08T18:09:00,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",3/9/2022,89.1,77,81.7,100.2,77,86.4,76.1,83.9,0,0,0,,0,0,15.7,15.7,263.2,1007.8,51.7,4,227.1,19.7,9,,2022-03-09T05:57:56,2022-03-09T18:08:35,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",3/10/2022,90.1,77,82.5,102.6,77,88.5,75.9,81.5,0.003,100,4.17,rain,0,0,16.3,12.6,277.7,1007.2,48.8,3.9,254.2,21.9,9,,2022-03-10T05:57:52,2022-03-10T18:08:09,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",3/11/2022,89.1,77.5,82.4,104.4,77.5,88.7,76.6,83.2,0.319,100,4.17,rain,0,0,17.4,21.4,273,1006.5,55.9,3.5,190.5,16.5,8,,2022-03-11T05:57:46,2022-03-11T18:07:43,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",3/12/2022,89.2,77,81,99.2,77,85.6,76.7,87.3,1.34,100,8.33,rain,0,0,22.8,10.3,263.2,1006.4,51.6,3.8,166.7,14.4,6,,2022-03-12T05:57:41,2022-03-12T18:07:17,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",3/13/2022,89.6,77,82.2,100.9,77,87.9,76.9,84.7,0.117,100,8.33,rain,0,0,18.8,9.8,310.1,1007,54.5,4.1,230,19.9,8,,2022-03-13T05:57:35,2022-03-13T18:06:50,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",3/14/2022,92.7,78.8,83.5,106.5,78.8,91.3,77.1,82.2,0.13,100,12.5,rain,0,0,28.9,10.3,262.1,1007.3,53.2,3.7,234.3,20.3,9,,2022-03-14T05:57:29,2022-03-14T18:06:23,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",3/15/2022,85.3,77,80.1,96.8,77,83.6,76.4,89,0.231,100,4.17,rain,0,0,11.4,12.5,239.2,1007,63.8,3.4,137.9,11.8,6,,2022-03-15T05:57:22,2022-03-15T18:05:56,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",3/16/2022,91.4,75.2,83.1,103.4,75.2,89.6,75.7,80.1,0,0,0,,0,0,14.8,10.7,34.4,1006.8,48.5,3.5,265,23,9,,2022-03-16T05:57:16,2022-03-16T18:05:29,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",3/17/2022,90.3,78.8,83.7,104.4,78.8,92.7,77.7,82.8,0.026,100,12.5,rain,0,0,15.2,11.4,275.2,1006.9,56.5,3.1,256.7,22.2,9,,2022-03-17T05:57:09,2022-03-17T18:05:02,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",3/18/2022,90.9,77,83,105.1,77,90.2,76.9,82.8,0,0,0,,0,0,15,15.1,247.9,1006.9,51.6,3.4,250.7,21.7,9,,2022-03-18T05:57:02,2022-03-18T18:04:34,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",3/19/2022,92.7,78.3,84.3,104.3,78.3,91.6,75.5,76,0,0,0,,0,0,20.6,18.3,249.7,1006.9,49.2,4.3,249.4,21.6,8,,2022-03-19T05:56:54,2022-03-19T18:04:06,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",3/20/2022,94.7,78.1,84.9,105,78.1,91.4,73.9,71,0,0,0,,0,0,28.9,20.9,251.3,1007.9,44.3,4.4,242.2,21,9,,2022-03-20T05:56:47,2022-03-20T18:03:38,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",3/21/2022,91.7,78.8,84.2,102.1,78.8,90.5,74.3,73.1,0,0,0,,0,0,25.3,17.2,247.5,1008.9,47.6,4.5,254.6,22.2,9,,2022-03-21T05:56:40,2022-03-21T18:03:10,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",3/22/2022,90.9,77.5,83.6,102.6,77.5,90.7,75.4,77.1,0.076,100,4.17,rain,0,0,20.1,13.8,272.7,1009.1,46.9,4.2,233.2,20.2,9,,2022-03-22T05:56:32,2022-03-22T18:02:42,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",3/23/2022,89.7,76.3,81.6,102.7,76.3,87.4,75.7,82.8,0.005,100,4.17,rain,0,0,35.8,16.9,249.7,1009.1,53.6,4,222.8,19.2,8,,2022-03-23T05:56:24,2022-03-23T18:02:14,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",3/24/2022,90.9,75.7,83.5,100.3,75.7,89.5,75,77.2,0.19,100,4.17,rain,0,0,15.2,16.7,318.7,1008.6,46.4,3.9,258,22.3,9,,2022-03-24T05:56:16,2022-03-24T18:01:46,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",3/25/2022,91.4,78.8,84.3,103.8,78.8,93,77.1,79.9,0,0,0,,0,0,14.1,12.1,37.2,1009.4,50.3,3.3,260.5,22.6,9,,2022-03-25T05:56:08,2022-03-25T18:01:17,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",3/26/2022,86,75.7,79.6,97.2,75.7,82.9,76.2,89.4,0.91,100,8.33,rain,0,0,25.3,7.4,256.4,1010.7,53.7,3.1,229.1,20,8,,2022-03-26T05:56:00,2022-03-26T18:00:49,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",3/27/2022,90.3,75.2,81.4,100.7,75.2,86.6,76.1,85.3,0.36,100,12.5,rain,0,0,30,18.3,268.4,1009.9,58.6,3.3,213.9,18.5,8,,2022-03-27T05:55:52,2022-03-27T18:00:21,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",3/28/2022,90.9,75.7,82.3,102.6,75.7,87.8,76,82.6,0.214,100,12.5,rain,0,0,15.4,16.7,320,1009.4,57.7,3.7,251.8,21.7,10,,2022-03-28T05:55:44,2022-03-28T17:59:53,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",3/29/2022,90.9,77.5,84.3,102.6,77.5,92.1,76.1,77.6,0,0,0,,0,0,15.4,8.1,285.6,1008.7,46.6,3.6,257.1,22.3,9,,2022-03-29T05:55:37,2022-03-29T17:59:25,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",3/30/2022,90.9,77.5,84.1,102,77.5,91,75.3,76,0,0,0,,0,0,12.3,7.3,294.3,1008.7,50.4,3.2,265.3,23,9,,2022-03-30T05:55:29,2022-03-30T17:58:57,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",3/31/2022,90.9,77,83.1,102.3,77,89.8,75.8,79.8,0,0,0,,0,0,15,11.2,257.7,1009.3,51.1,3.5,258.6,22.4,9,,2022-03-31T05:55:21,2022-03-31T17:58:29,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",4/1/2022,88,77.5,82.9,98.3,77.5,89.6,75.8,79.9,0.152,100,4.17,rain,0,0,12.3,9.5,257,1009.7,61.9,3.7,195.3,16.9,7,,2022-04-01T05:55:13,2022-04-01T17:58:01,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",4/2/2022,90.9,77.5,82.2,101.1,77.5,88,76.2,82.8,0.684,100,8.33,rain,0,0,16.1,13.5,269.8,1009.6,51.2,3.9,251.7,21.7,9,,2022-04-02T05:55:05,2022-04-02T17:57:33,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",4/3/2022,92.1,77,80.7,102.7,77,83.8,75.2,84.2,1.045,100,16.67,rain,0,0,20.4,18.3,256.2,1010,57.6,4.1,196.9,16.9,7,,2022-04-03T05:54:57,2022-04-03T17:57:06,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",4/4/2022,91.4,77,83.1,102.7,77,88.4,74.5,76.6,0,0,0,,0,0,25.3,12.5,273.2,1010.1,50,4.4,229.8,20,8,,2022-04-04T05:54:50,2022-04-04T17:56:38,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",4/5/2022,92.7,76.7,81.7,102.8,76.7,86.1,75.3,82.2,2.105,100,8.33,rain,0,0,27.7,13.9,217.9,1010.9,59,3.7,240.2,20.8,9,,2022-04-05T05:54:42,2022-04-05T17:56:11,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",4/6/2022,93.8,75.2,83.6,107.6,75.2,89.1,74.5,76,0.004,100,4.17,rain,0,0,16.1,18.3,246,1010.2,46.6,4.6,226.5,19.4,8,,2022-04-06T05:54:35,2022-04-06T17:55:44,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",4/7/2022,91.7,77,83.7,107.8,77,90.6,75.5,77.5,0,0,0,,0,0,14.8,15,263.7,1009.8,46.7,4.6,263.8,23,9,,2022-04-07T05:54:28,2022-04-07T17:55:18,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",4/8/2022,92,78.8,82.5,102.7,78.8,87.3,74.5,77.6,1.768,100,12.5,rain,0,0,16.1,18.3,239.6,1009.6,49.1,4.4,232.5,19.8,8,,2022-04-08T05:54:21,2022-04-08T17:54:51,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",4/9/2022,91.4,75.2,83.3,100.5,75.2,88.6,74.7,76.6,0.002,100,8.33,rain,0,0,12.8,9.2,274.1,1009.1,46.8,4.4,263.1,22.5,10,,2022-04-09T05:54:14,2022-04-09T17:54:25,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",4/10/2022,91.6,77,83.2,103,77,89.7,75.7,78.9,0,0,0,,0,0,11.6,11.4,262.5,1009.1,47.1,4,226.6,19.3,8,,2022-04-10T05:54:08,2022-04-10T17:53:59,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",4/11/2022,89.9,77.7,83.3,100.3,77.7,89.5,75.6,78.7,1.14,100,8.33,rain,0,0,12.3,11.4,294.3,1009.1,58.9,4,237.3,20.4,8,,2022-04-11T05:54:01,2022-04-11T17:53:34,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",4/12/2022,91.4,77,82.6,102.7,77,88.4,76.5,83.1,0.083,100,12.5,rain,0,0,12.1,15,296.6,1008.5,59,3.2,236.5,20.3,8,,2022-04-12T05:53:55,2022-04-12T17:53:09,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96737099999,96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",4/13/2022,91.4,78.8,83.8,102.7,78.8,91.5,76.5,79.4,0,0,0,,0,0,13,9.2,301.3,1008,59.6,3.3,254.7,21.9,9,,2022-04-13T05:53:50,2022-04-13T17:52:44,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",4/14/2022,91.4,77.7,84.2,102.9,77.7,91.2,75.6,76.2,0.015,100,4.17,rain,0,0,16.3,15.8,48.8,1008,43.8,4.3,257.6,22.3,9,,2022-04-14T05:53:44,2022-04-14T17:52:20,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",4/15/2022,92.5,78.8,85.1,108.3,78.8,94.2,76.6,76.6,0.002,100,8.33,rain,0,0,13.2,12.8,38.4,1008.4,47.4,3.6,246.8,21.5,9,,2022-04-15T05:53:39,2022-04-15T17:51:56,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",4/16/2022,93.2,78.8,84.6,105.1,78.8,92.2,75.7,75.7,0.025,100,4.17,rain,0,0,11.6,10.3,48.7,1008,47.3,3.9,259.4,22.2,9,,2022-04-16T05:53:34,2022-04-16T17:51:32,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",4/17/2022,91.4,77,85,108.2,77,94.6,77.3,78.6,0.001,100,4.17,rain,0,0,21.9,12.8,59.3,1007.2,49,3.8,253.5,21.8,9,,2022-04-17T05:53:29,2022-04-17T17:51:09,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",4/18/2022,93.2,78.8,85.1,109,78.8,95.8,77.9,79.7,0.625,100,16.67,rain,0,0,13.4,13.6,79,1008.2,56,4.7,254.2,22.1,9,,2022-04-18T05:53:25,2022-04-18T17:50:46,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",4/19/2022,91.4,77,83.2,105.1,77,90.9,76.4,80.8,0.018,100,8.33,rain,0,0,21.9,13.9,288.7,1008.9,57.6,3.6,198,17.1,7,,2022-04-19T05:53:21,2022-04-19T17:50:24,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",4/20/2022,91.4,77,83.3,105.2,77,90.5,76.2,80.2,0.152,100,4.17,rain,0,0,18.8,17.2,269.1,1008.4,55.9,4,183.8,15.9,7,,2022-04-20T05:53:17,2022-04-20T17:50:02,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",4/21/2022,84.2,77,80.3,96.1,77,84.1,76.2,87.6,0.468,100,8.33,rain,0,0,16.6,10.3,233.9,1008.6,59,3.9,80,6.9,3,,2022-04-21T05:53:14,2022-04-21T17:49:41,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",4/22/2022,87.8,77,79.4,99.9,77,82,75.9,89.3,0.251,100,12.5,rain,0,0,20.8,10.3,133.6,1008.8,66.4,3.1,180.8,15.6,7,,2022-04-22T05:53:11,2022-04-22T17:49:20,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",4/23/2022,91.6,77,83,105.7,77,90.3,76.6,82.3,0,0,0,,0,0,12.1,11.2,357.2,1008.2,47.2,3.9,221.8,19.2,8,,2022-04-23T05:53:08,2022-04-23T17:49:00,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",4/24/2022,91.4,77,83.6,105.1,77,91.1,76.6,80.4,0.225,100,8.33,rain,0,0,15.2,12.5,305,1008.1,55,4.3,229.8,19.8,8,,2022-04-24T05:53:06,2022-04-24T17:48:40,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",4/25/2022,93.2,75.2,83.3,105.1,75.2,89.1,76.1,80.6,0.904,100,8.33,rain,0,0,13,16.1,230.8,1007.2,57.6,3.6,260.7,22.7,9,,2022-04-25T05:53:04,2022-04-25T17:48:21,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96737099999,96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",4/26/2022,92.8,77,83.4,106.2,77,90.2,76.3,80.5,0.116,100,4.17,rain,0,0,15.9,13.9,270.5,1007,47,4.4,229.6,19.9,8,,2022-04-26T05:53:03,2022-04-26T17:48:02,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96737099999,96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",4/27/2022,89.6,75.2,82.9,105.2,75.2,90.4,76.3,81.2,0.204,100,8.33,rain,0,0,35.8,19.7,335.6,1007.3,63.1,4.1,177.2,15.4,6,,2022-04-27T05:53:02,2022-04-27T17:47:44,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",4/28/2022,93.6,75.2,81.6,102.4,75.2,87.2,75.6,83.4,0.119,100,4.17,rain,0,0,17.9,13.9,244.4,1007.9,63.9,4.6,88.5,7.6,4,,2022-04-28T05:53:01,2022-04-28T17:47:27,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",4/29/2022,93.2,77,83.8,107.8,77,91.8,76.5,79.7,0,0,0,,0,0,25.3,13.9,249.8,1007.6,51.6,5,202.3,17.5,7,,2022-04-29T05:53:01,2022-04-29T17:47:10,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",4/30/2022,87.9,78.8,82.4,105.2,78.8,90,77.5,85.5,0,0,0,,0,0,11,10.3,230.4,1007.4,51.2,4.1,162.5,14,6,,2022-04-30T05:53:01,2022-04-30T17:46:53,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",5/1/2022,89.5,78.8,82.1,104.2,78.8,88.6,77.5,86.5,0.003,100,12.5,rain,0,0,12.3,6.9,351.4,1007.8,54.6,3.8,145.7,12.7,6,30,2022-05-01T05:53:02,2022-05-01T17:46:38,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",5/2/2022,89.6,75.2,81.8,105.2,75.2,87.8,76.9,85.8,0.759,100,12.5,rain,0,0,15,15.8,296.8,1008.3,59.9,3.8,200.8,17.3,8,30,2022-05-02T05:53:03,2022-05-02T17:46:23,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",5/3/2022,91.4,77,82.6,102.7,77,89.4,77,84.4,0.011,100,4.17,rain,0,0,18.8,12.8,102.4,1008.2,49.7,4.3,244.2,21.1,9,30,2022-05-03T05:53:04,2022-05-03T17:46:08,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",5/4/2022,91.4,78.8,83.2,105.1,78.8,90.5,77,82.4,0,0,0,rain,0,0,14.5,16.1,291.8,1008.8,54.6,4.4,212.7,18.5,8,30,2022-05-04T05:53:07,2022-05-04T17:45:55,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",5/5/2022,92.5,77,83.9,107.8,77,92.5,77.3,81.6,0,0,0,rain,0,0,24.2,17.2,92.5,1007.8,49.6,4.3,236.6,20.3,8,30,2022-05-05T05:53:09,2022-05-05T17:45:42,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",5/6/2022,94.6,78.8,85.1,107.8,78.8,95.3,77.6,79.5,0,0,0,rain,0,0,15.2,15,66.5,1007,45.4,4.4,229.6,19.8,8,30,2022-05-06T05:53:12,2022-05-06T17:45:29,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",5/7/2022,91.5,78.8,84.8,106.1,78.8,94.2,77,78.5,0,0,0,rain,0,0,12.8,10.3,264.5,1007.5,54.6,4.6,248.5,21.5,8,30,2022-05-07T05:53:15,2022-05-07T17:45:17,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",5/8/2022,95,78.8,85.8,110,78.8,96.1,77.2,76.5,0,0,0,,0,0,15,12.8,268.6,1007.2,42.5,4.8,232.7,20.1,8,30,2022-05-08T05:53:19,2022-05-08T17:45:06,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",5/9/2022,92,77,83.7,108.1,77,92.5,77.2,81.3,0,0,0,,0,0,14.5,13.9,95.7,1007.5,57.1,4.4,194.8,16.9,8,30,2022-05-09T05:53:23,2022-05-09T17:44:56,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",5/10/2022,92,78.8,85.6,106.8,78.8,96.1,77.7,78.1,0,0,0,rain,0,0,12.8,11.4,62,1007.4,49.7,4.4,205.1,17.9,8,60,2022-05-10T05:53:28,2022-05-10T17:44:46,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",5/11/2022,91.5,73.4,82.6,105.2,73.4,90.9,77.7,85.9,0.711,100,8.33,rain,0,0,13.6,28.9,294,1007.8,66.8,3.7,213.1,18.2,8,30,2022-05-11T05:53:33,2022-05-11T17:44:37,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
