ISPU PM2.5,prediksi_pm25,residual,abs_error,kategori_aktual,kategori_prediksi
97.40961,63.82138,33.588226,33.588226,Sedang,Sedang
88.53666,73.90831,14.628349,14.628349,Sedang,Sedang
77.43314,72.219,5.214142,5.214142,Sedang,Sedang
84.392456,70.48346,13.908997,13.908997,Sedang,Sedang
74.79829,71.91446,2.8838272,2.8838272,Sedang,Sedang
75.69753,68.03452,7.6630096,7.6630096,Sedang,Sedang
71.835434,66.07027,5.765167,5.765167,Sedang,Sedang
83.60773,60.997726,22.61,22.61,Sedang,Sedang
73.797935,69.41609,4.3818436,4.3818436,Sedang,Sedang
77.73305,67.49547,10.237579,10.237579,Sedang,Sedang
88.72619,74.730545,13.995644,13.995644,Sedang,Sedang
84.02366,81.938194,2.0854645,2.0854645,Sedang,Sedang
82.45409,77.07361,5.380478,5.380478,Sedang,Sedang
76.13932,68.03096,8.10836,8.10836,Sedang,Sedang
72.93349,73.39809,-0.4645996,0.4645996,Sedang,Sedang
94.88337,64.207436,30.675934,30.675934,Sedang,Sedang
80.964935,66.94375,14.021187,14.021187,Sedang,Sedang
71.68236,72.77401,-1.0916519,1.0916519,Sedang,Sedang
79.366325,72.485596,6.8807297,6.8807297,Sedang,Sedang
84.10725,74.73777,9.369476,9.369476,Sedang,Sedang
72.36261,65.86456,6.498047,6.498047,Sedang,Sedang
81.110306,60.349045,20.761261,20.761261,Sedang,Sedang
88.681206,55.859867,32.82134,32.82134,Sedang,Sedang
70.17892,76.64023,-6.4613113,6.4613113,Sedang,Sedang
54.55758,69.76645,-15.20887,15.20887,Sedang,Sedang
78.108345,66.59775,11.510597,11.510597,Sedang,Sedang
64.291504,71.08858,-6.7970734,6.7970734,Sedang,Sedang
83.45332,64.9699,18.483421,18.483421,Sedang,Sedang
80.4045,76.44134,3.9631653,3.9631653,Sedang,Sedang
59.680424,55.192993,4.4874306,4.4874306,Sedang,Sedang
85.86576,61.18149,24.684269,24.684269,Sedang,Sedang
82.16992,71.463646,10.706276,10.706276,Sedang,Sedang
70.691414,75.27468,-4.583267,4.583267,Sedang,Sedang
71.41998,69.57593,1.8440552,1.8440552,Sedang,Sedang
74.467674,72.70574,1.7619324,1.7619324,Sedang,Sedang
67.48749,66.01634,1.4711456,1.4711456,Sedang,Sedang
75.020996,63.986977,11.034019,11.034019,Sedang,Sedang
76.91688,73.30725,3.6096268,3.6096268,Sedang,Sedang
82.792984,75.40657,7.3864136,7.3864136,Sedang,Sedang
81.921,76.719376,5.201622,5.201622,Sedang,Sedang
84.42652,72.593704,11.832817,11.832817,Sedang,Sedang
88.759026,68.68027,20.078758,20.078758,Sedang,Sedang
71.4465,60.0483,11.398201,11.398201,Sedang,Sedang
67.99399,64.18088,3.8131104,3.8131104,Sedang,Sedang
59.662224,76.529945,-16.867722,16.867722,Sedang,Sedang
62.272583,64.37215,-2.0995636,2.0995636,Sedang,Sedang
69.527885,57.59668,11.931206,11.931206,Sedang,Sedang
86.48318,66.69618,19.786995,19.786995,Sedang,Sedang
95.33494,82.334145,13.000793,13.000793,Sedang,Sedang
82.68395,79.7912,2.8927536,2.8927536,Sedang,Sedang
72.43934,55.83145,16.607887,16.607887,Sedang,Sedang
52.904068,50.84341,2.0606575,2.0606575,Sedang,Sedang
79.9727,54.472,25.500702,25.500702,Sedang,Sedang
91.942505,63.644165,28.29834,28.29834,Sedang,Sedang
106.124596,79.068634,27.055962,27.055962,Tidak Sehat,Sedang
85.07295,88.454704,-3.381752,3.381752,Sedang,Sedang
113.69455,69.60076,44.09379,44.09379,Tidak Sehat,Sedang
88.96932,89.74962,-0.7802963,0.7802963,Sedang,Sedang
60.148724,75.17824,-15.029514,15.029514,Sedang,Sedang
57.76782,70.191315,-12.423496,12.423496,Sedang,Sedang
68.54356,64.930046,3.6135101,3.6135101,Sedang,Sedang
58.13697,67.15918,-9.022209,9.022209,Sedang,Sedang
51.38232,58.18416,-6.801838,6.801838,Sedang,Sedang
53.27102,40.944523,12.326496,12.326496,Sedang,Baik
45.044273,54.306095,-9.261822,9.261822,Baik,Sedang
56.143948,36.246452,19.897495,19.897495,Sedang,Baik
54.33323,54.414314,-0.081085205,0.081085205,Sedang,Sedang
51.959076,55.85907,-3.899994,3.899994,Sedang,Sedang
46.985,45.974926,1.0100746,1.0100746,Baik,Baik
34.67688,36.267162,-1.5902824,1.5902824,Baik,Baik
42.125,43.625942,-1.5009422,1.5009422,Baik,Baik
29.126959,26.739761,2.3871975,2.3871975,Baik,Baik
19.284805,29.167843,-9.883038,9.883038,Baik,Baik
24.269766,30.596497,-6.3267307,6.3267307,Baik,Baik
26.71264,33.681545,-6.9689045,6.9689045,Baik,Baik
41.336388,34.6569,6.679489,6.679489,Baik,Baik
70.69837,39.215485,31.482887,31.482887,Sedang,Baik
77.62321,61.174458,16.44875,16.44875,Sedang,Sedang
56.82888,48.12233,8.706551,8.706551,Sedang,Baik
55.89877,48.52748,7.3712883,7.3712883,Sedang,Baik
28.905695,44.836548,-15.930853,15.930853,Baik,Baik
42.188576,41.278526,0.91004944,0.91004944,Baik,Baik
39.942707,33.37719,6.5655174,6.5655174,Baik,Baik
47.731388,35.285,12.446388,12.446388,Baik,Baik
34.29266,30.344936,3.9477234,3.9477234,Baik,Baik
32.892864,33.458046,-0.56518173,0.56518173,Baik,Baik
37.319424,38.847824,-1.5284004,1.5284004,Baik,Baik
41.726788,42.27906,-0.5522728,0.5522728,Baik,Baik
20.253923,39.51645,-19.262526,19.262526,Baik,Baik
41.17394,35.175163,5.9987755,5.9987755,Baik,Baik
50.51507,32.754513,17.76056,17.76056,Sedang,Baik
51.338688,46.305443,5.033245,5.033245,Sedang,Baik
46.431793,44.62655,1.8052444,1.8052444,Baik,Baik
62.582756,47.714577,14.868179,14.868179,Sedang,Baik
53.527935,48.364525,5.16341,5.16341,Sedang,Baik
56.81627,49.253548,7.5627213,7.5627213,Sedang,Baik
55.361073,45.947605,9.413467,9.413467,Sedang,Baik
67.08132,53.222946,13.858376,13.858376,Sedang,Sedang
62.00449,55.71299,6.2915,6.2915,Sedang,Sedang
53.755123,47.129166,6.6259575,6.6259575,Sedang,Baik
36.754917,36.587135,0.16778183,0.16778183,Baik,Baik
83.413864,81.94352,1.4703445,1.4703445,Sedang,Sedang
76.98592,77.75767,-0.7717438,0.7717438,Sedang,Sedang
84.586845,79.955734,4.631111,4.631111,Sedang,Sedang
94.84445,84.70013,10.144325,10.144325,Sedang,Sedang
77.45683,86.80717,-9.350334,9.350334,Sedang,Sedang
80.590706,73.98814,6.6025696,6.6025696,Sedang,Sedang
91.71692,85.40561,6.31131,6.31131,Sedang,Sedang
95.342064,88.87381,6.468254,6.468254,Sedang,Sedang
81.58111,92.15316,-10.572052,10.572052,Sedang,Sedang
90.62439,81.49582,9.128571,9.128571,Sedang,Sedang
101.56919,97.64368,3.9255142,3.9255142,Tidak Sehat,Sedang
97.77577,93.51053,4.2652435,4.2652435,Sedang,Sedang
84.25251,90.26619,-6.0136795,6.0136795,Sedang,Sedang
67.202896,79.42767,-12.224777,12.224777,Sedang,Sedang
70.97523,70.863884,0.111343384,0.111343384,Sedang,Sedang
73.4728,79.17564,-5.702835,5.702835,Sedang,Sedang
77.38545,76.945076,0.44037628,0.44037628,Sedang,Sedang
63.407738,82.10182,-18.694084,18.694084,Sedang,Sedang
99.40338,79.74217,19.66121,19.66121,Sedang,Sedang
100.52838,90.8671,9.661278,9.661278,Tidak Sehat,Sedang
81.83138,79.2094,2.6219864,2.6219864,Sedang,Sedang
82.22615,77.59185,4.6343,4.6343,Sedang,Sedang
82.11282,80.85353,1.2592926,1.2592926,Sedang,Sedang
88.32579,82.519295,5.8064957,5.8064957,Sedang,Sedang
99.374596,82.59129,16.783302,16.783302,Sedang,Sedang
101.92297,96.70575,5.217224,5.217224,Tidak Sehat,Sedang
98.36873,98.323105,0.04562378,0.04562378,Sedang,Sedang
104.09054,96.25911,7.8314285,7.8314285,Tidak Sehat,Sedang
98.88813,89.729416,9.158714,9.158714,Sedang,Sedang
85.44474,93.37103,-7.9262924,7.9262924,Sedang,Sedang
42.267784,88.04617,-45.77839,45.77839,Baik,Sedang
107.77262,79.2773,28.495323,28.495323,Tidak Sehat,Sedang
103.10213,99.287994,3.8141327,3.8141327,Tidak Sehat,Sedang
83.33035,84.12873,-0.798378,0.798378,Sedang,Sedang
97.7638,81.80419,15.95961,15.95961,Sedang,Sedang
107.962395,98.96269,8.999702,8.999702,Tidak Sehat,Sedang
84.670685,89.577896,-4.9072113,4.9072113,Sedang,Sedang
112.247765,86.25551,25.992256,25.992256,Tidak Sehat,Sedang
99.728905,101.0815,-1.3525925,1.3525925,Sedang,Tidak Sehat
99.48079,91.920555,7.560234,7.560234,Sedang,Sedang
112.627365,96.39256,16.234802,16.234802,Tidak Sehat,Sedang
83.41465,104.38962,-20.974968,20.974968,Sedang,Tidak Sehat
82.12644,77.62658,4.4998627,4.4998627,Sedang,Sedang
83.01023,84.83086,-1.8206253,1.8206253,Sedang,Sedang
87.11253,86.69315,0.4193802,0.4193802,Sedang,Sedang
88.76298,88.093796,0.6691818,0.6691818,Sedang,Sedang
62.635498,79.793686,-17.158188,17.158188,Sedang,Sedang
56.281258,73.83692,-17.555664,17.555664,Sedang,Sedang
76.96611,67.68031,9.285797,9.285797,Sedang,Sedang
76.308426,68.62162,7.6868057,7.6868057,Sedang,Sedang
71.493645,66.15622,5.337425,5.337425,Sedang,Sedang
77.46879,67.275536,10.193253,10.193253,Sedang,Sedang
69.97383,81.00337,-11.029541,11.029541,Sedang,Sedang
82.132454,69.879684,12.252769,12.252769,Sedang,Sedang
90.81626,82.040955,8.775307,8.775307,Sedang,Sedang
87.96686,84.70412,3.262741,3.262741,Sedang,Sedang
83.57146,83.9537,-0.3822403,0.3822403,Sedang,Sedang
90.41625,81.331535,9.084717,9.084717,Sedang,Sedang
89.182816,83.15036,6.0324554,6.0324554,Sedang,Sedang
80.521324,84.31294,-3.7916183,3.7916183,Sedang,Sedang
88.59633,82.754486,5.8418427,5.8418427,Sedang,Sedang
83.35073,85.03297,-1.6822357,1.6822357,Sedang,Sedang
92.70913,82.21118,10.497948,10.497948,Sedang,Sedang
111.15413,94.50907,16.645058,16.645058,Tidak Sehat,Sedang
101.877495,97.808136,4.069359,4.069359,Tidak Sehat,Sedang
92.21758,90.67726,1.5403214,1.5403214,Sedang,Sedang
95.85935,85.89952,9.959831,9.959831,Sedang,Sedang
85.60786,81.890785,3.7170715,3.7170715,Sedang,Sedang
82.20925,79.630066,2.5791855,2.5791855,Sedang,Sedang
88.20287,75.23711,12.965767,12.965767,Sedang,Sedang
94.89254,79.563896,15.328644,15.328644,Sedang,Sedang
81.145226,86.14198,-4.9967575,4.9967575,Sedang,Sedang
89.56639,79.192276,10.374115,10.374115,Sedang,Sedang
100.84218,91.257904,9.584274,9.584274,Tidak Sehat,Sedang
92.98065,95.54663,-2.565979,2.565979,Sedang,Sedang
91.12454,90.00128,1.1232605,1.1232605,Sedang,Sedang
82.451324,84.37223,-1.9209061,1.9209061,Sedang,Sedang
80.56429,85.27425,-4.7099533,4.7099533,Sedang,Sedang
111.798096,79.85771,31.940384,31.940384,Tidak Sehat,Sedang
89.14245,90.947235,-1.8047867,1.8047867,Sedang,Sedang
82.09535,84.69243,-2.5970764,2.5970764,Sedang,Sedang
87.58076,85.00474,2.5760193,2.5760193,Sedang,Sedang
94.86736,87.74242,7.1249466,7.1249466,Sedang,Sedang
85.04828,83.428925,1.6193542,1.6193542,Sedang,Sedang
100.30637,78.23025,22.076126,22.076126,Tidak Sehat,Sedang
108.46671,81.66903,26.797684,26.797684,Tidak Sehat,Sedang
89.765564,99.22973,-9.464165,9.464165,Sedang,Sedang
102.46152,88.11844,14.343079,14.343079,Tidak Sehat,Sedang
78.074776,93.32043,-15.245651,15.245651,Sedang,Sedang
59.40506,81.09396,-21.688904,21.688904,Sedang,Sedang
25.867094,75.61302,-49.745926,49.745926,Baik,Sedang
78.85893,60.28688,18.572052,18.572052,Sedang,Sedang
65.13819,62.479847,2.6583443,2.6583443,Sedang,Sedang
82.52445,71.48435,11.0401,11.0401,Sedang,Sedang
82.858734,78.989006,3.869728,3.869728,Sedang,Sedang
74.12978,81.68004,-7.550255,7.550255,Sedang,Sedang
78.51719,70.58275,7.9344406,7.9344406,Sedang,Sedang
78.59036,81.834076,-3.2437134,3.2437134,Sedang,Sedang
75.26034,74.08781,1.1725311,1.1725311,Sedang,Sedang
81.371056,78.08525,3.2858047,3.2858047,Sedang,Sedang
77.35723,88.50002,-11.142792,11.142792,Sedang,Sedang
86.317856,85.4465,0.87135315,0.87135315,Sedang,Sedang
83.86717,86.57928,-2.7121048,2.7121048,Sedang,Sedang
88.66607,81.29743,7.368637,7.368637,Sedang,Sedang
95.53057,84.91034,10.620232,10.620232,Sedang,Sedang
78.02238,70.35982,7.6625595,7.6625595,Sedang,Sedang
72.261215,76.202225,-3.9410095,3.9410095,Sedang,Sedang
67.62272,84.88353,-17.26081,17.26081,Sedang,Sedang
70.2876,76.97762,-6.6900253,6.6900253,Sedang,Sedang
76.39376,74.7883,1.6054611,1.6054611,Sedang,Sedang
93.450294,81.202705,12.247589,12.247589,Sedang,Sedang
95.081665,93.11703,1.9646378,1.9646378,Sedang,Sedang
80.39279,90.04863,-9.655838,9.655838,Sedang,Sedang
78.44597,71.76343,6.682541,6.682541,Sedang,Sedang
66.18585,71.810715,-5.6248627,5.6248627,Sedang,Sedang
73.724304,73.032486,0.69181824,0.69181824,Sedang,Sedang
92.47661,76.22928,16.24733,16.24733,Sedang,Sedang
98.41213,91.50409,6.908043,6.908043,Sedang,Sedang
72.72945,96.44677,-23.717323,23.717323,Sedang,Sedang
129.9363,78.83724,51.099052,51.099052,Tidak Sehat,Sedang
103.577225,104.31209,-0.7348633,0.7348633,Tidak Sehat,Tidak Sehat
66.6146,86.87587,-20.261269,20.261269,Sedang,Sedang
61.364628,81.0227,-19.65807,19.65807,Sedang,Sedang
70.323784,75.88199,-5.5582047,5.5582047,Sedang,Sedang
47.341434,78.119225,-30.77779,30.77779,Baik,Sedang
55.499146,61.867737,-6.3685913,6.3685913,Sedang,Sedang
56.48985,53.271133,3.2187157,3.2187157,Sedang,Sedang
54.96798,67.077515,-12.109535,12.109535,Sedang,Sedang
56.094166,48.36705,7.7271156,7.7271156,Sedang,Baik
68.59229,64.26112,4.331169,4.331169,Sedang,Sedang
53.59437,67.55813,-13.963757,13.963757,Sedang,Sedang
49.516026,54.698692,-5.182667,5.182667,Baik,Sedang
41.26695,47.01304,-5.74609,5.74609,Baik,Baik
45.482365,57.172714,-11.69035,11.69035,Baik,Sedang
31.861286,37.021828,-5.1605415,5.1605415,Baik,Baik
26.315912,35.803143,-9.48723,9.48723,Baik,Baik
28.001638,40.494957,-12.493319,12.493319,Baik,Baik
28.867687,43.672287,-14.8046,14.8046,Baik,Baik
40.76417,42.746086,-1.9819145,1.9819145,Baik,Baik
75.60096,50.92366,24.6773,24.6773,Sedang,Sedang
78.791756,80.84155,-2.049797,2.049797,Sedang,Sedang
59.98047,56.19584,3.7846298,3.7846298,Sedang,Sedang
59.780575,56.597633,3.1829414,3.1829414,Sedang,Sedang
30.827679,53.136475,-22.308796,22.308796,Baik,Sedang
46.304863,50.16783,-3.8629684,3.8629684,Baik,Sedang
29.322578,41.50718,-12.184601,12.184601,Baik,Baik
30.323957,41.31727,-10.993311,10.993311,Baik,Baik
20.521196,34.489548,-13.968351,13.968351,Baik,Baik
29.320103,36.548626,-7.2285233,7.2285233,Baik,Baik
26.980396,47.546646,-20.56625,20.56625,Baik,Baik
19.776934,46.757313,-26.98038,26.98038,Baik,Baik
21.632902,40.11598,-18.483076,18.483076,Baik,Baik
30.350924,37.257595,-6.9066715,6.9066715,Baik,Baik
34.695293,36.654194,-1.9589005,1.9589005,Baik,Baik
51.604652,50.050823,1.5538292,1.5538292,Sedang,Sedang
55.343792,53.280365,2.063427,2.063427,Sedang,Sedang
57.585365,57.977768,-0.39240265,0.39240265,Sedang,Sedang
38.936577,54.97834,-16.041763,16.041763,Baik,Sedang
56.567066,53.956028,2.6110382,2.6110382,Sedang,Sedang
54.071934,51.974228,2.0977058,2.0977058,Sedang,Sedang
65.19104,63.75454,1.4365005,1.4365005,Sedang,Sedang
59.208393,66.01248,-6.8040886,6.8040886,Sedang,Sedang
55.56846,58.93622,-3.3677597,3.3677597,Sedang,Sedang
24.084076,46.469646,-22.38557,22.38557,Baik,Baik
