tanggal,station,ISPU PM2.5,prediksi_pm25,residual,abs_error,kategori_aktual,kategori_prediksi
2024-12-05,lubang buaya,27.531492,42.74955,-15.218058,15.218058,Baik,Baik
2024-12-06,lubang buaya,44.444397,42.08278,2.361618,2.361618,Baik,Baik
2024-12-07,lubang buaya,73.45578,51.408302,22.047478,22.047478,Sedang,Sedang
2024-12-08,lubang buaya,78.37393,79.94728,-1.573349,1.573349,Sedang,Sedang
2024-12-09,lubang buaya,60.65946,58.119576,2.5398827,2.5398827,Sedang,Sedang
2024-12-10,lubang buaya,42.05906,55.721268,-13.662209,13.662209,Baik,Sedang
2024-12-11,lubang buaya,12.967333,52.119358,-39.152023,39.152023,Baik,Sedang
2024-12-12,lubang buaya,25.480314,48.280674,-22.80036,22.80036,Baik,Baik
2024-12-13,lubang buaya,20.551449,38.762474,-18.211025,18.211025,Baik,Baik
2024-12-14,lubang buaya,24.429419,36.7524,-12.322981,12.322981,Baik,Baik
2024-12-15,lubang buaya,20.55594,28.950232,-8.394291,8.394291,Baik,Baik
2024-12-16,lubang buaya,23.323915,35.38209,-12.058176,12.058176,Baik,Baik
2024-12-17,lubang buaya,17.932539,46.52718,-28.59464,28.59464,Baik,Baik
2024-12-18,lubang buaya,29.003958,47.770172,-18.766214,18.766214,Baik,Baik
2024-12-19,lubang buaya,19.762506,45.96778,-26.205275,26.205275,Baik,Baik
2024-12-20,lubang buaya,23.572649,39.49256,-15.919912,15.919912,Baik,Baik
2024-12-21,lubang buaya,43.013836,35.595955,7.417881,7.417881,Baik,Baik
2024-12-22,lubang buaya,52.69533,49.29902,3.3963127,3.3963127,Sedang,Baik
2024-12-23,lubang buaya,52.249207,59.835995,-7.586788,7.586788,Sedang,Sedang
2024-12-24,lubang buaya,61.73067,59.316956,2.4137154,2.4137154,Sedang,Sedang
2024-12-25,lubang buaya,46.534203,58.4066,-11.872398,11.872398,Baik,Sedang
2024-12-26,lubang buaya,60.680595,58.24146,2.4391365,2.4391365,Sedang,Sedang
2024-12-27,lubang buaya,47.10207,54.688644,-7.5865746,7.5865746,Baik,Sedang
2024-12-28,lubang buaya,66.954544,58.804962,8.149582,8.149582,Sedang,Sedang
2024-12-29,lubang buaya,60.67807,61.763397,-1.0853271,1.0853271,Sedang,Sedang
2024-12-30,lubang buaya,54.632736,61.385925,-6.753189,6.753189,Sedang,Sedang
2024-12-31,lubang buaya,23.398916,49.24655,-25.847635,25.847635,Baik,Baik
2024-07-21,us embassy 1,82.4641,76.95163,5.512474,5.512474,Sedang,Sedang
2024-07-22,us embassy 1,76.98398,76.7449,0.2390747,0.2390747,Sedang,Sedang
2024-07-23,us embassy 1,81.38141,78.1758,3.2056122,3.2056122,Sedang,Sedang
2024-07-24,us embassy 1,91.221634,82.68833,8.533302,8.533302,Sedang,Sedang
2024-07-25,us embassy 1,89.04638,82.632935,6.4134445,6.4134445,Sedang,Sedang
2024-07-26,us embassy 1,75.53522,77.17876,-1.6435394,1.6435394,Sedang,Sedang
2024-07-27,us embassy 1,89.15767,76.12277,13.034897,13.034897,Sedang,Sedang
2024-07-28,us embassy 1,90.82929,84.49527,6.3340225,6.3340225,Sedang,Sedang
2024-07-29,us embassy 1,52.337463,85.43292,-33.09546,33.09546,Sedang,Sedang
2024-07-30,us embassy 1,74.87042,71.84871,3.0217133,3.0217133,Sedang,Sedang
2024-07-31,us embassy 1,98.30193,84.59228,13.709656,13.709656,Sedang,Sedang
2024-08-01,us embassy 1,93.646385,88.56806,5.0783234,5.0783234,Sedang,Sedang
2024-08-02,us embassy 1,93.33799,83.64475,9.693237,9.693237,Sedang,Sedang
2024-08-03,us embassy 1,66.588684,80.49906,-13.9103775,13.9103775,Sedang,Sedang
2024-08-04,us embassy 1,68.09946,66.90178,1.1976776,1.1976776,Sedang,Sedang
2024-08-05,us embassy 1,77.58543,72.876274,4.709152,4.709152,Sedang,Sedang
2024-08-06,us embassy 1,74.16058,77.41123,-3.2506485,3.2506485,Sedang,Sedang
2024-08-07,us embassy 1,76.203995,77.51805,-1.3140564,1.3140564,Sedang,Sedang
2024-08-08,us embassy 1,52.543133,79.272,-26.72887,26.72887,Sedang,Sedang
2024-08-09,us embassy 1,68.38074,68.363716,0.01702118,0.01702118,Sedang,Sedang
2024-08-10,us embassy 1,76.629906,65.561485,11.06842,11.06842,Sedang,Sedang
2024-08-11,us embassy 1,72.23079,72.816124,-0.5853348,0.5853348,Sedang,Sedang
2024-08-12,us embassy 1,73.93883,71.49749,2.4413376,2.4413376,Sedang,Sedang
2024-08-13,us embassy 1,78.88935,77.1585,1.7308502,1.7308502,Sedang,Sedang
2024-08-14,us embassy 1,89.14213,80.48622,8.655907,8.655907,Sedang,Sedang
2024-08-15,us embassy 1,90.12243,86.726135,3.3962936,3.3962936,Sedang,Sedang
2024-08-16,us embassy 1,89.39176,86.142456,3.2493057,3.2493057,Sedang,Sedang
2024-08-17,us embassy 1,90.7476,85.98555,4.762047,4.762047,Sedang,Sedang
2024-08-18,us embassy 1,82.41926,81.36344,1.0558167,1.0558167,Sedang,Sedang
2024-08-19,us embassy 1,80.33977,80.82946,-0.4896927,0.4896927,Sedang,Sedang
2024-08-20,us embassy 1,86.04641,82.73962,3.3067932,3.3067932,Sedang,Sedang
2024-08-21,us embassy 1,94.5148,87.957146,6.5576553,6.5576553,Sedang,Sedang
2024-08-22,us embassy 1,91.87456,87.554634,4.3199234,4.3199234,Sedang,Sedang
2024-08-23,us embassy 1,74.60525,81.92379,-7.3185425,7.3185425,Sedang,Sedang
2024-08-24,us embassy 1,85.85915,75.22786,10.631294,10.631294,Sedang,Sedang
2024-08-25,us embassy 1,97.26171,85.813484,11.448227,11.448227,Sedang,Sedang
2024-08-26,us embassy 1,73.65259,85.21623,-11.563644,11.563644,Sedang,Sedang
2024-08-27,us embassy 1,96.70443,78.76831,17.93612,17.93612,Sedang,Sedang
2024-08-28,us embassy 1,96.29424,89.58652,6.7077255,6.7077255,Sedang,Sedang
2024-08-29,us embassy 1,85.40799,88.104294,-2.6963043,2.6963043,Sedang,Sedang
2024-08-30,us embassy 1,103.82763,83.13544,20.692192,20.692192,Tidak Sehat,Sedang
2024-08-31,us embassy 1,75.81576,93.72915,-17.913391,17.913391,Sedang,Sedang
2024-09-01,us embassy 1,71.840515,73.873535,-2.03302,2.03302,Sedang,Sedang
2024-09-02,us embassy 1,69.9656,75.66779,-5.702194,5.702194,Sedang,Sedang
2024-09-03,us embassy 1,74.11677,77.69685,-3.5800858,3.5800858,Sedang,Sedang
2024-09-04,us embassy 1,80.94614,80.070366,0.87577057,0.87577057,Sedang,Sedang
2024-09-05,us embassy 1,64.4188,79.6037,-15.184898,15.184898,Sedang,Sedang
2024-09-06,us embassy 1,73.94206,72.69043,1.2516327,1.2516327,Sedang,Sedang
2024-09-07,us embassy 1,69.71866,73.83974,-4.1210785,4.1210785,Sedang,Sedang
2024-09-08,us embassy 1,67.93977,65.89707,2.0427017,2.0427017,Sedang,Sedang
2024-09-09,us embassy 1,62.83204,66.64129,-3.8092499,3.8092499,Sedang,Sedang
2024-09-10,us embassy 1,65.0786,68.34825,-3.2696533,3.2696533,Sedang,Sedang
2024-09-11,us embassy 1,63.50693,75.52417,-12.017239,12.017239,Sedang,Sedang
2024-09-12,us embassy 1,71.93136,69.89642,2.034935,2.034935,Sedang,Sedang
2024-09-13,us embassy 1,77.856094,75.98411,1.8719864,1.8719864,Sedang,Sedang
2024-09-14,us embassy 1,76.365326,75.73476,0.63056946,0.63056946,Sedang,Sedang
2024-09-15,us embassy 1,78.43144,74.1856,4.245842,4.245842,Sedang,Sedang
2024-09-16,us embassy 1,74.66939,75.93833,-1.2689438,1.2689438,Sedang,Sedang
2024-09-17,us embassy 1,77.78316,75.02223,2.7609253,2.7609253,Sedang,Sedang
2024-09-18,us embassy 1,72.16432,79.55513,-7.390808,7.390808,Sedang,Sedang
2024-09-19,us embassy 1,80.67643,77.440704,3.2357254,3.2357254,Sedang,Sedang
2024-09-20,us embassy 1,76.53084,78.99688,-2.4660416,2.4660416,Sedang,Sedang
2024-09-21,us embassy 1,81.673645,75.53971,6.133934,6.133934,Sedang,Sedang
2024-09-22,us embassy 1,97.40961,63.821377,33.58823,33.58823,Sedang,Sedang
2024-09-23,us embassy 1,88.53666,73.90831,14.628349,14.628349,Sedang,Sedang
2024-09-24,us embassy 1,77.43314,72.219,5.214142,5.214142,Sedang,Sedang
2024-09-25,us embassy 1,84.392456,70.48346,13.908997,13.908997,Sedang,Sedang
2024-09-26,us embassy 1,74.79829,71.91445,2.8838348,2.8838348,Sedang,Sedang
2024-09-27,us embassy 1,75.69753,68.03452,7.6630096,7.6630096,Sedang,Sedang
2024-09-28,us embassy 1,71.835434,66.07027,5.765167,5.765167,Sedang,Sedang
2024-09-29,us embassy 1,83.60773,60.997723,22.610004,22.610004,Sedang,Sedang
2024-09-30,us embassy 1,73.797935,69.416084,4.381851,4.381851,Sedang,Sedang
2024-10-01,us embassy 1,77.73305,67.49547,10.237579,10.237579,Sedang,Sedang
2024-10-02,us embassy 1,88.72619,74.73054,13.995651,13.995651,Sedang,Sedang
2024-10-03,us embassy 1,84.02366,81.938194,2.0854645,2.0854645,Sedang,Sedang
2024-10-04,us embassy 1,82.45409,77.07361,5.380478,5.380478,Sedang,Sedang
2024-10-05,us embassy 1,76.13932,68.03095,8.108368,8.108368,Sedang,Sedang
2024-10-06,us embassy 1,72.93349,73.39809,-0.4645996,0.4645996,Sedang,Sedang
2024-10-07,us embassy 1,94.88337,64.207436,30.675934,30.675934,Sedang,Sedang
2024-10-08,us embassy 1,80.964935,66.94374,14.021194,14.021194,Sedang,Sedang
2024-10-09,us embassy 1,71.68236,72.77401,-1.0916519,1.0916519,Sedang,Sedang
2024-10-10,us embassy 1,79.366325,72.485596,6.8807297,6.8807297,Sedang,Sedang
2024-10-11,us embassy 1,84.10725,74.73777,9.369476,9.369476,Sedang,Sedang
2024-10-12,us embassy 1,72.36261,65.86456,6.498047,6.498047,Sedang,Sedang
2024-10-13,us embassy 1,81.110306,60.34904,20.761265,20.761265,Sedang,Sedang
2024-10-14,us embassy 1,88.681206,55.859863,32.821342,32.821342,Sedang,Sedang
2024-10-15,us embassy 1,70.17892,76.64023,-6.4613113,6.4613113,Sedang,Sedang
2024-10-16,us embassy 1,54.55758,69.76645,-15.20887,15.20887,Sedang,Sedang
2024-10-17,us embassy 1,78.108345,66.59775,11.510597,11.510597,Sedang,Sedang
2024-10-18,us embassy 1,64.291504,71.08858,-6.7970734,6.7970734,Sedang,Sedang
2024-10-19,us embassy 1,83.45332,64.969894,18.483429,18.483429,Sedang,Sedang
2024-10-20,us embassy 1,80.4045,76.44133,3.963173,3.963173,Sedang,Sedang
2024-10-21,us embassy 1,59.680424,55.19299,4.4874344,4.4874344,Sedang,Sedang
2024-10-22,us embassy 1,85.86576,61.181488,24.684273,24.684273,Sedang,Sedang
2024-10-23,us embassy 1,82.16992,71.46364,10.706284,10.706284,Sedang,Sedang
2024-10-24,us embassy 1,70.691414,75.27467,-4.5832596,4.5832596,Sedang,Sedang
2024-10-25,us embassy 1,71.41998,69.57592,1.8440628,1.8440628,Sedang,Sedang
2024-10-26,us embassy 1,74.467674,72.70574,1.7619324,1.7619324,Sedang,Sedang
2024-10-27,us embassy 1,67.48749,66.01634,1.4711456,1.4711456,Sedang,Sedang
2024-10-28,us embassy 1,75.020996,63.986977,11.034019,11.034019,Sedang,Sedang
2024-10-29,us embassy 1,76.91688,73.30725,3.6096268,3.6096268,Sedang,Sedang
2024-10-30,us embassy 1,82.792984,75.40656,7.386421,7.386421,Sedang,Sedang
2024-10-31,us embassy 1,81.921,76.71937,5.2016296,5.2016296,Sedang,Sedang
2024-11-01,us embassy 1,84.42652,72.593704,11.832817,11.832817,Sedang,Sedang
2024-11-02,us embassy 1,88.759026,68.68026,20.078766,20.078766,Sedang,Sedang
2024-11-03,us embassy 1,71.4465,60.048294,11.398209,11.398209,Sedang,Sedang
2024-11-04,us embassy 1,67.99399,64.18088,3.8131104,3.8131104,Sedang,Sedang
2024-11-05,us embassy 1,59.662224,76.52994,-16.867714,16.867714,Sedang,Sedang
2024-11-06,us embassy 1,62.272583,64.37214,-2.099556,2.099556,Sedang,Sedang
2024-11-07,us embassy 1,69.527885,57.59668,11.931206,11.931206,Sedang,Sedang
2024-11-08,us embassy 1,86.48318,66.69618,19.786995,19.786995,Sedang,Sedang
2024-11-09,us embassy 1,95.33494,82.334145,13.000793,13.000793,Sedang,Sedang
2024-11-10,us embassy 1,82.68395,79.79119,2.8927612,2.8927612,Sedang,Sedang
2024-11-11,us embassy 1,72.43934,55.831448,16.607891,16.607891,Sedang,Sedang
2024-11-12,us embassy 1,52.904068,50.843407,2.0606613,2.0606613,Sedang,Sedang
2024-11-13,us embassy 1,79.9727,54.472004,25.500698,25.500698,Sedang,Sedang
2024-11-14,us embassy 1,91.942505,63.644165,28.29834,28.29834,Sedang,Sedang
2024-11-15,us embassy 1,106.124596,79.068634,27.055962,27.055962,Tidak Sehat,Sedang
2024-11-16,us embassy 1,85.07295,88.4547,-3.3817444,3.3817444,Sedang,Sedang
2024-11-17,us embassy 1,113.69455,69.60076,44.09379,44.09379,Tidak Sehat,Sedang
2024-11-18,us embassy 1,88.96932,89.74961,-0.7802887,0.7802887,Sedang,Sedang
2024-11-19,us embassy 1,60.148724,75.17823,-15.029507,15.029507,Sedang,Sedang
2024-11-20,us embassy 1,57.76782,70.19131,-12.423489,12.423489,Sedang,Sedang
2024-11-21,us embassy 1,68.54356,64.93004,3.6135178,3.6135178,Sedang,Sedang
2024-11-22,us embassy 1,58.13697,67.15917,-9.022202,9.022202,Sedang,Sedang
2024-11-23,us embassy 1,51.38232,58.18416,-6.801838,6.801838,Sedang,Sedang
2024-11-24,us embassy 1,53.27102,40.944523,12.326496,12.326496,Sedang,Baik
2024-11-25,us embassy 1,45.044273,54.30609,-9.261818,9.261818,Baik,Sedang
2024-11-26,us embassy 1,56.143948,36.246452,19.897495,19.897495,Sedang,Baik
2024-11-27,us embassy 1,54.33323,54.414314,-0.081085205,0.081085205,Sedang,Sedang
2024-11-28,us embassy 1,51.959076,55.85907,-3.899994,3.899994,Sedang,Sedang
2024-11-29,us embassy 1,46.985,45.97493,1.0100708,1.0100708,Baik,Baik
2024-11-30,us embassy 1,34.67688,36.267155,-1.5902748,1.5902748,Baik,Baik
2024-12-01,us embassy 1,42.125,43.62594,-1.5009384,1.5009384,Baik,Baik
2024-12-02,us embassy 1,29.126959,26.73976,2.3871994,2.3871994,Baik,Baik
2024-12-03,us embassy 1,19.284805,29.167845,-9.883039,9.883039,Baik,Baik
2024-12-04,us embassy 1,24.269766,30.596495,-6.326729,6.326729,Baik,Baik
2024-12-05,us embassy 1,26.71264,33.68155,-6.9689083,6.9689083,Baik,Baik
2024-12-06,us embassy 1,41.336388,34.656895,6.679493,6.679493,Baik,Baik
2024-12-07,us embassy 1,70.69837,39.21548,31.482891,31.482891,Sedang,Baik
2024-12-08,us embassy 1,77.62321,61.174454,16.448753,16.448753,Sedang,Sedang
2024-12-09,us embassy 1,56.82888,48.12233,8.706551,8.706551,Sedang,Baik
2024-12-10,us embassy 1,55.89877,48.527477,7.371292,7.371292,Sedang,Baik
2024-12-11,us embassy 1,28.905695,44.836544,-15.930849,15.930849,Baik,Baik
2024-12-12,us embassy 1,42.188576,41.278526,0.91004944,0.91004944,Baik,Baik
2024-12-13,us embassy 1,39.942707,33.37719,6.5655174,6.5655174,Baik,Baik
2024-12-14,us embassy 1,47.731388,35.285004,12.446384,12.446384,Baik,Baik
2024-12-15,us embassy 1,34.29266,30.344938,3.9477215,3.9477215,Baik,Baik
2024-12-16,us embassy 1,32.892864,33.458054,-0.56518936,0.56518936,Baik,Baik
2024-12-17,us embassy 1,37.319424,38.847816,-1.5283928,1.5283928,Baik,Baik
2024-12-18,us embassy 1,41.726788,42.27906,-0.5522728,0.5522728,Baik,Baik
2024-12-19,us embassy 1,20.253923,39.51644,-19.262518,19.262518,Baik,Baik
2024-12-20,us embassy 1,41.17394,35.175163,5.9987755,5.9987755,Baik,Baik
2024-12-21,us embassy 1,50.51507,32.754517,17.760555,17.760555,Sedang,Baik
2024-12-22,us embassy 1,51.338688,46.30544,5.033249,5.033249,Sedang,Baik
2024-12-23,us embassy 1,46.431793,44.626553,1.8052406,1.8052406,Baik,Baik
2024-12-24,us embassy 1,62.582756,47.714573,14.868183,14.868183,Sedang,Baik
2024-12-25,us embassy 1,53.527935,48.36453,5.1634064,5.1634064,Sedang,Baik
2024-12-26,us embassy 1,56.81627,49.253548,7.5627213,7.5627213,Sedang,Baik
2024-12-27,us embassy 1,55.361073,45.947605,9.413467,9.413467,Sedang,Baik
2024-12-28,us embassy 1,67.08132,53.222942,13.858379,13.858379,Sedang,Sedang
2024-12-29,us embassy 1,62.00449,55.71299,6.2915,6.2915,Sedang,Sedang
2024-12-30,us embassy 1,53.755123,47.12916,6.6259613,6.6259613,Sedang,Baik
2024-12-31,us embassy 1,36.754917,36.587135,0.16778183,0.16778183,Baik,Baik
2024-07-21,us embassy 2,83.413864,81.94352,1.4703445,1.4703445,Sedang,Sedang
2024-07-22,us embassy 2,76.98592,77.75767,-0.7717438,0.7717438,Sedang,Sedang
2024-07-23,us embassy 2,84.586845,79.955734,4.631111,4.631111,Sedang,Sedang
2024-07-24,us embassy 2,94.84445,84.70013,10.144325,10.144325,Sedang,Sedang
2024-07-25,us embassy 2,77.45683,86.80716,-9.350327,9.350327,Sedang,Sedang
2024-07-26,us embassy 2,80.590706,73.98813,6.602577,6.602577,Sedang,Sedang
2024-07-27,us embassy 2,91.71692,85.40562,6.311302,6.311302,Sedang,Sedang
2024-07-28,us embassy 2,95.342064,88.87382,6.4682465,6.4682465,Sedang,Sedang
2024-07-29,us embassy 2,81.58111,92.15316,-10.572052,10.572052,Sedang,Sedang
2024-07-30,us embassy 2,90.62439,81.49582,9.128571,9.128571,Sedang,Sedang
2024-07-31,us embassy 2,101.56919,97.64367,3.9255219,3.9255219,Tidak Sehat,Sedang
2024-08-01,us embassy 2,97.77577,93.51052,4.265251,4.265251,Sedang,Sedang
2024-08-02,us embassy 2,84.25251,90.26619,-6.0136795,6.0136795,Sedang,Sedang
2024-08-03,us embassy 2,67.202896,79.42767,-12.224777,12.224777,Sedang,Sedang
2024-08-04,us embassy 2,70.97523,70.863884,0.111343384,0.111343384,Sedang,Sedang
2024-08-05,us embassy 2,73.4728,79.17564,-5.702835,5.702835,Sedang,Sedang
2024-08-06,us embassy 2,77.38545,76.945076,0.44037628,0.44037628,Sedang,Sedang
2024-08-07,us embassy 2,63.407738,82.10182,-18.694084,18.694084,Sedang,Sedang
2024-08-08,us embassy 2,99.40338,79.742165,19.661217,19.661217,Sedang,Sedang
2024-08-09,us embassy 2,100.52838,90.8671,9.661278,9.661278,Tidak Sehat,Sedang
2024-08-10,us embassy 2,81.83138,79.2094,2.6219864,2.6219864,Sedang,Sedang
2024-08-11,us embassy 2,82.22615,77.59186,4.6342926,4.6342926,Sedang,Sedang
2024-08-12,us embassy 2,82.11282,80.85353,1.2592926,1.2592926,Sedang,Sedang
2024-08-13,us embassy 2,88.32579,82.51929,5.8065033,5.8065033,Sedang,Sedang
2024-08-14,us embassy 2,99.374596,82.59129,16.783302,16.783302,Sedang,Sedang
2024-08-15,us embassy 2,101.92297,96.70574,5.2172318,5.2172318,Tidak Sehat,Sedang
2024-08-16,us embassy 2,98.36873,98.323105,0.04562378,0.04562378,Sedang,Sedang
2024-08-17,us embassy 2,104.09054,96.2591,7.831436,7.831436,Tidak Sehat,Sedang
2024-08-18,us embassy 2,98.88813,89.72942,9.158707,9.158707,Sedang,Sedang
2024-08-19,us embassy 2,85.44474,93.37103,-7.9262924,7.9262924,Sedang,Sedang
2024-08-20,us embassy 2,42.267784,88.04618,-45.778397,45.778397,Baik,Sedang
2024-08-21,us embassy 2,107.77262,79.2773,28.495323,28.495323,Tidak Sehat,Sedang
2024-08-22,us embassy 2,103.10213,99.287994,3.8141327,3.8141327,Tidak Sehat,Sedang
2024-08-23,us embassy 2,83.33035,84.12873,-0.798378,0.798378,Sedang,Sedang
2024-08-24,us embassy 2,97.7638,81.80419,15.95961,15.95961,Sedang,Sedang
2024-08-25,us embassy 2,107.962395,98.96269,8.999702,8.999702,Tidak Sehat,Sedang
2024-08-26,us embassy 2,84.670685,89.57789,-4.9072037,4.9072037,Sedang,Sedang
2024-08-27,us embassy 2,112.247765,86.25551,25.992256,25.992256,Tidak Sehat,Sedang
2024-08-28,us embassy 2,99.728905,101.0815,-1.3525925,1.3525925,Sedang,Tidak Sehat
2024-08-29,us embassy 2,99.48079,91.920555,7.560234,7.560234,Sedang,Sedang
2024-08-30,us embassy 2,112.627365,96.392555,16.23481,16.23481,Tidak Sehat,Sedang
2024-08-31,us embassy 2,83.41465,104.389626,-20.974976,20.974976,Sedang,Tidak Sehat
2024-09-01,us embassy 2,82.12644,77.62657,4.4998703,4.4998703,Sedang,Sedang
2024-09-02,us embassy 2,83.01023,84.83086,-1.8206253,1.8206253,Sedang,Sedang
2024-09-03,us embassy 2,87.11253,86.69315,0.4193802,0.4193802,Sedang,Sedang
2024-09-04,us embassy 2,88.76298,88.093796,0.6691818,0.6691818,Sedang,Sedang
2024-09-05,us embassy 2,62.635498,79.79368,-17.15818,17.15818,Sedang,Sedang
2024-09-06,us embassy 2,56.281258,73.836914,-17.555656,17.555656,Sedang,Sedang
2024-09-07,us embassy 2,76.96611,67.68031,9.285797,9.285797,Sedang,Sedang
2024-09-08,us embassy 2,76.308426,68.62162,7.6868057,7.6868057,Sedang,Sedang
2024-09-09,us embassy 2,71.493645,66.15621,5.337433,5.337433,Sedang,Sedang
2024-09-10,us embassy 2,77.46879,67.275536,10.193253,10.193253,Sedang,Sedang
2024-09-11,us embassy 2,69.97383,81.00337,-11.029541,11.029541,Sedang,Sedang
2024-09-12,us embassy 2,82.132454,69.879684,12.252769,12.252769,Sedang,Sedang
2024-09-13,us embassy 2,90.81626,82.040955,8.775307,8.775307,Sedang,Sedang
2024-09-14,us embassy 2,87.96686,84.70411,3.2627487,3.2627487,Sedang,Sedang
2024-09-15,us embassy 2,83.57146,83.9537,-0.3822403,0.3822403,Sedang,Sedang
2024-09-16,us embassy 2,90.41625,81.331535,9.084717,9.084717,Sedang,Sedang
2024-09-17,us embassy 2,89.182816,83.15037,6.032448,6.032448,Sedang,Sedang
2024-09-18,us embassy 2,80.521324,84.31294,-3.7916183,3.7916183,Sedang,Sedang
2024-09-19,us embassy 2,88.59633,82.754486,5.8418427,5.8418427,Sedang,Sedang
2024-09-20,us embassy 2,83.35073,85.03297,-1.6822357,1.6822357,Sedang,Sedang
2024-09-21,us embassy 2,92.70913,82.21118,10.497948,10.497948,Sedang,Sedang
2024-09-22,us embassy 2,111.15413,94.50907,16.645058,16.645058,Tidak Sehat,Sedang
2024-09-23,us embassy 2,101.877495,97.80813,4.0693665,4.0693665,Tidak Sehat,Sedang
2024-09-24,us embassy 2,92.21758,90.67726,1.5403214,1.5403214,Sedang,Sedang
2024-09-25,us embassy 2,95.85935,85.89951,9.959839,9.959839,Sedang,Sedang
2024-09-26,us embassy 2,85.60786,81.89078,3.7170792,3.7170792,Sedang,Sedang
2024-09-27,us embassy 2,82.20925,79.630066,2.5791855,2.5791855,Sedang,Sedang
2024-09-28,us embassy 2,88.20287,75.23711,12.965767,12.965767,Sedang,Sedang
2024-09-29,us embassy 2,94.89254,79.563896,15.328644,15.328644,Sedang,Sedang
2024-09-30,us embassy 2,81.145226,86.14198,-4.9967575,4.9967575,Sedang,Sedang
2024-10-01,us embassy 2,89.56639,79.192276,10.374115,10.374115,Sedang,Sedang
2024-10-02,us embassy 2,100.84218,91.257904,9.584274,9.584274,Tidak Sehat,Sedang
2024-10-03,us embassy 2,92.98065,95.54663,-2.565979,2.565979,Sedang,Sedang
2024-10-04,us embassy 2,91.12454,90.00128,1.1232605,1.1232605,Sedang,Sedang
2024-10-05,us embassy 2,82.451324,84.37224,-1.9209137,1.9209137,Sedang,Sedang
2024-10-06,us embassy 2,80.56429,85.27424,-4.7099457,4.7099457,Sedang,Sedang
2024-10-07,us embassy 2,111.798096,79.85771,31.940384,31.940384,Tidak Sehat,Sedang
2024-10-08,us embassy 2,89.14245,90.94723,-1.804779,1.804779,Sedang,Sedang
2024-10-09,us embassy 2,82.09535,84.69243,-2.5970764,2.5970764,Sedang,Sedang
2024-10-10,us embassy 2,87.58076,85.00474,2.5760193,2.5760193,Sedang,Sedang
2024-10-11,us embassy 2,94.86736,87.74241,7.124954,7.124954,Sedang,Sedang
2024-10-12,us embassy 2,85.04828,83.428925,1.6193542,1.6193542,Sedang,Sedang
2024-10-13,us embassy 2,100.30637,78.23025,22.076126,22.076126,Tidak Sehat,Sedang
2024-10-14,us embassy 2,108.46671,81.66903,26.797684,26.797684,Tidak Sehat,Sedang
2024-10-15,us embassy 2,89.765564,99.22973,-9.464165,9.464165,Sedang,Sedang
2024-10-16,us embassy 2,102.46152,88.11844,14.343079,14.343079,Tidak Sehat,Sedang
2024-10-17,us embassy 2,78.074776,93.32043,-15.245651,15.245651,Sedang,Sedang
2024-10-18,us embassy 2,59.40506,81.09396,-21.688904,21.688904,Sedang,Sedang
2024-10-19,us embassy 2,25.867094,75.61302,-49.745926,49.745926,Baik,Sedang
2024-10-20,us embassy 2,78.85893,60.286877,18.572056,18.572056,Sedang,Sedang
2024-10-21,us embassy 2,65.13819,62.479847,2.6583443,2.6583443,Sedang,Sedang
2024-10-22,us embassy 2,82.52445,71.48436,11.040092,11.040092,Sedang,Sedang
2024-10-23,us embassy 2,82.858734,78.989,3.8697357,3.8697357,Sedang,Sedang
2024-10-24,us embassy 2,74.12978,81.68004,-7.550255,7.550255,Sedang,Sedang
2024-10-25,us embassy 2,78.51719,70.58275,7.9344406,7.9344406,Sedang,Sedang
2024-10-26,us embassy 2,78.59036,81.834076,-3.2437134,3.2437134,Sedang,Sedang
2024-10-27,us embassy 2,75.26034,74.087814,1.1725235,1.1725235,Sedang,Sedang
2024-10-28,us embassy 2,81.371056,78.08525,3.2858047,3.2858047,Sedang,Sedang
2024-10-29,us embassy 2,77.35723,88.50002,-11.142792,11.142792,Sedang,Sedang
2024-10-30,us embassy 2,86.317856,85.4465,0.87135315,0.87135315,Sedang,Sedang
2024-10-31,us embassy 2,83.86717,86.57928,-2.7121048,2.7121048,Sedang,Sedang
2024-11-01,us embassy 2,88.66607,81.297424,7.3686447,7.3686447,Sedang,Sedang
2024-11-02,us embassy 2,95.53057,84.91034,10.620232,10.620232,Sedang,Sedang
2024-11-03,us embassy 2,78.02238,70.35982,7.6625595,7.6625595,Sedang,Sedang
2024-11-04,us embassy 2,72.261215,76.20222,-3.941002,3.941002,Sedang,Sedang
2024-11-05,us embassy 2,67.62272,84.88353,-17.26081,17.26081,Sedang,Sedang
2024-11-06,us embassy 2,70.2876,76.977615,-6.6900177,6.6900177,Sedang,Sedang
2024-11-07,us embassy 2,76.39376,74.7883,1.6054611,1.6054611,Sedang,Sedang
2024-11-08,us embassy 2,93.450294,81.202705,12.247589,12.247589,Sedang,Sedang
2024-11-09,us embassy 2,95.081665,93.11703,1.9646378,1.9646378,Sedang,Sedang
2024-11-10,us embassy 2,80.39279,90.04864,-9.655846,9.655846,Sedang,Sedang
2024-11-11,us embassy 2,78.44597,71.76343,6.682541,6.682541,Sedang,Sedang
2024-11-12,us embassy 2,66.18585,71.810715,-5.6248627,5.6248627,Sedang,Sedang
2024-11-13,us embassy 2,73.724304,73.032486,0.69181824,0.69181824,Sedang,Sedang
2024-11-14,us embassy 2,92.47661,76.22928,16.24733,16.24733,Sedang,Sedang
