tanggal,station,ISPU PM2.5,prediksi_pm25,residual,abs_error,kategori_aktual,kategori_prediksi
2024-11-15,kelapa gading,111.583336,91.14488,20.438454,20.438454,Tidak Sehat,Sedang
2024-11-16,kelapa gading,113.458336,95.62198,17.836357,17.836357,Tidak Sehat,Sedang
2024-11-17,kelapa gading,129.875,86.93145,42.94355,42.94355,Tidak Sehat,Sedang
2024-11-18,kelapa gading,81.375,100.229065,-18.854065,18.854065,Sedang,Tidak Sehat
2024-11-19,kelapa gading,66.75,79.54935,-12.799347,12.799347,Sedang,Sedang
2024-11-20,kelapa gading,70.208336,79.925,-9.716667,9.716667,Sedang,Sedang
2024-11-21,kelapa gading,76.0,77.16289,-1.1628876,1.1628876,Sedang,Sedang
2024-11-22,kelapa gading,72.0,77.23998,-5.2399826,5.2399826,Sedang,Sedang
2024-11-23,kelapa gading,55.5,72.62859,-17.128593,17.128593,Sedang,Sedang
2024-11-24,kelapa gading,51.708332,54.245857,-2.5375252,2.5375252,Sedang,Sedang
2024-11-25,kelapa gading,47.708332,59.942852,-12.23452,12.23452,Baik,Sedang
2024-11-26,kelapa gading,60.333332,51.25347,9.079861,9.079861,Sedang,Sedang
2024-11-27,kelapa gading,61.083332,70.06318,-8.979847,8.979847,Sedang,Sedang
2024-11-28,kelapa gading,45.958332,67.88752,-21.929188,21.929188,Baik,Sedang
2024-11-29,kelapa gading,53.541668,55.134396,-1.5927277,1.5927277,Sedang,Sedang
2024-11-30,kelapa gading,40.125,50.273014,-10.148014,10.148014,Baik,Sedang
2024-12-01,kelapa gading,39.625,55.36852,-15.743519,15.743519,Baik,Sedang
2024-12-02,kelapa gading,30.708334,37.990856,-7.282522,7.282522,Baik,Baik
2024-12-03,kelapa gading,22.958334,36.082844,-13.12451,13.12451,Baik,Baik
2024-12-04,kelapa gading,76.0,39.764946,36.235054,36.235054,Sedang,Baik
2024-12-05,kelapa gading,76.0,56.83483,19.165169,19.165169,Sedang,Sedang
2024-12-06,kelapa gading,76.0,55.582325,20.417675,20.417675,Sedang,Sedang
2024-12-07,kelapa gading,76.0,60.5205,15.4795,15.4795,Sedang,Sedang
2024-12-08,kelapa gading,76.0,69.67801,6.321991,6.321991,Sedang,Sedang
2024-12-09,kelapa gading,76.0,55.99805,20.00195,20.00195,Sedang,Sedang
2024-12-10,kelapa gading,51.333332,58.79093,-7.4575996,7.4575996,Sedang,Sedang
2024-12-11,kelapa gading,16.416666,53.688957,-37.272293,37.272293,Baik,Sedang
2024-12-12,kelapa gading,34.041668,48.27752,-14.235851,14.235851,Baik,Baik
2024-12-13,kelapa gading,46.458332,42.357834,4.100498,4.100498,Baik,Baik
2024-12-14,kelapa gading,51.958332,47.12372,4.834614,4.834614,Sedang,Baik
2024-12-15,kelapa gading,35.166668,35.08648,0.08018875,0.08018875,Baik,Baik
2024-12-16,kelapa gading,33.333332,41.052082,-7.71875,7.71875,Baik,Baik
2024-12-17,kelapa gading,39.666668,50.976635,-11.309967,11.309967,Baik,Sedang
2024-12-18,kelapa gading,40.625,55.521538,-14.896538,14.896538,Baik,Sedang
2024-12-19,kelapa gading,25.833334,52.24516,-26.411825,26.411825,Baik,Sedang
2024-12-20,kelapa gading,35.708332,43.092686,-7.3843536,7.3843536,Baik,Baik
2024-12-21,kelapa gading,76.0,41.582005,34.417995,34.417995,Sedang,Baik
2024-12-22,kelapa gading,76.0,61.540188,14.459812,14.459812,Sedang,Sedang
2024-12-23,kelapa gading,76.0,63.756287,12.243713,12.243713,Sedang,Sedang
2024-12-24,kelapa gading,76.0,63.357964,12.642036,12.642036,Sedang,Sedang
2024-12-25,kelapa gading,76.0,62.414326,13.585674,13.585674,Sedang,Sedang
2024-12-26,kelapa gading,76.0,67.366066,8.633934,8.633934,Sedang,Sedang
2024-12-27,kelapa gading,60.625,63.802532,-3.1775322,3.1775322,Sedang,Sedang
2024-12-28,kelapa gading,76.0,63.718853,12.281147,12.281147,Sedang,Sedang
2024-12-29,kelapa gading,76.0,66.808784,9.1912155,9.1912155,Sedang,Sedang
2024-12-30,kelapa gading,76.0,66.38702,9.612984,9.612984,Sedang,Sedang
2024-12-31,kelapa gading,49.958332,57.70601,-7.747677,7.747677,Baik,Sedang
2024-07-21,lubang buaya,81.041664,84.71963,-3.6779633,3.6779633,Sedang,Sedang
2024-07-22,lubang buaya,80.666664,81.10708,-0.44041443,0.44041443,Sedang,Sedang
2024-07-23,lubang buaya,82.666664,90.544395,-7.8777313,7.8777313,Sedang,Sedang
2024-07-24,lubang buaya,85.291664,93.44641,-8.154747,8.154747,Sedang,Sedang
2024-07-25,lubang buaya,71.833336,90.0126,-18.179268,18.179268,Sedang,Sedang
2024-07-26,lubang buaya,76.125,76.13873,-0.01373291,0.01373291,Sedang,Sedang
2024-07-27,lubang buaya,89.208336,86.615875,2.5924606,2.5924606,Sedang,Sedang
2024-07-28,lubang buaya,91.708336,90.924995,0.78334045,0.78334045,Sedang,Sedang
2024-07-29,lubang buaya,95.958336,92.96347,2.9948654,2.9948654,Sedang,Sedang
2024-07-30,lubang buaya,93.833336,96.56327,-2.7299347,2.7299347,Sedang,Sedang
2024-07-31,lubang buaya,109.125,105.737206,3.3877945,3.3877945,Tidak Sehat,Tidak Sehat
2024-08-01,lubang buaya,90.166664,106.73285,-16.566185,16.566185,Sedang,Tidak Sehat
2024-08-02,lubang buaya,74.625,89.838974,-15.213974,15.213974,Sedang,Sedang
2024-08-03,lubang buaya,61.166668,77.51461,-16.347942,16.347942,Sedang,Sedang
2024-08-04,lubang buaya,50.291668,66.93125,-16.639584,16.639584,Sedang,Sedang
2024-08-05,lubang buaya,65.375,73.19663,-7.8216324,7.8216324,Sedang,Sedang
2024-08-06,lubang buaya,74.916664,78.95334,-4.0366745,4.0366745,Sedang,Sedang
2024-08-07,lubang buaya,83.458336,89.927246,-6.46891,6.46891,Sedang,Sedang
2024-08-08,lubang buaya,97.458336,91.5169,5.941437,5.941437,Sedang,Sedang
2024-08-09,lubang buaya,87.666664,92.71989,-5.0532227,5.0532227,Sedang,Sedang
2024-08-10,lubang buaya,75.125,77.58653,-2.4615326,2.4615326,Sedang,Sedang
2024-08-11,lubang buaya,71.458336,76.67222,-5.2138824,5.2138824,Sedang,Sedang
2024-08-12,lubang buaya,66.208336,82.53027,-16.321938,16.321938,Sedang,Sedang
2024-08-13,lubang buaya,83.208336,82.090546,1.1177902,1.1177902,Sedang,Sedang
2024-08-14,lubang buaya,85.041664,89.801,-4.7593384,4.7593384,Sedang,Sedang
2024-08-15,lubang buaya,86.125,94.76485,-8.639847,8.639847,Sedang,Sedang
2024-08-16,lubang buaya,84.208336,94.36401,-10.155678,10.155678,Sedang,Sedang
2024-08-17,lubang buaya,88.083336,87.61229,0.47104645,0.47104645,Sedang,Sedang
2024-08-18,lubang buaya,90.166664,84.953995,5.2126694,5.2126694,Sedang,Sedang
2024-08-19,lubang buaya,82.875,93.148575,-10.273575,10.273575,Sedang,Sedang
2024-08-20,lubang buaya,90.708336,90.53637,0.17196655,0.17196655,Sedang,Sedang
2024-08-21,lubang buaya,94.916664,100.870865,-5.9542007,5.9542007,Sedang,Tidak Sehat
2024-08-22,lubang buaya,97.125,100.516655,-3.391655,3.391655,Sedang,Tidak Sehat
2024-08-23,lubang buaya,108.291664,92.763275,15.528389,15.528389,Tidak Sehat,Sedang
2024-08-24,lubang buaya,87.583336,104.28087,-16.697533,16.697533,Sedang,Tidak Sehat
2024-08-25,lubang buaya,82.0,90.91302,-8.913017,8.913017,Sedang,Sedang
2024-08-26,lubang buaya,77.125,85.89839,-8.773392,8.773392,Sedang,Sedang
2024-08-27,lubang buaya,82.791664,88.36048,-5.568817,5.568817,Sedang,Sedang
2024-08-28,lubang buaya,78.291664,97.5224,-19.230736,19.230736,Sedang,Sedang
2024-08-29,lubang buaya,112.625,92.35591,20.269089,20.269089,Tidak Sehat,Sedang
2024-08-30,lubang buaya,92.208336,105.9573,-13.748962,13.748962,Sedang,Tidak Sehat
2024-08-31,lubang buaya,121.291664,90.31081,30.980858,30.980858,Tidak Sehat,Sedang
2024-09-01,lubang buaya,96.125,108.37097,-12.245972,12.245972,Sedang,Tidak Sehat
2024-09-02,lubang buaya,10.375,90.96207,-80.58707,80.58707,Baik,Sedang
2024-09-03,lubang buaya,63.791668,59.303127,4.4885406,4.4885406,Sedang,Sedang
2024-09-04,lubang buaya,74.625,86.78826,-12.163261,12.163261,Sedang,Sedang
2024-09-05,lubang buaya,113.416664,79.429726,33.98694,33.98694,Tidak Sehat,Sedang
2024-09-06,lubang buaya,81.416664,99.40314,-17.986473,17.986473,Sedang,Sedang
2024-09-07,lubang buaya,86.5,77.3981,9.101898,9.101898,Sedang,Sedang
2024-09-08,lubang buaya,91.666664,78.957565,12.709099,12.709099,Sedang,Sedang
2024-09-09,lubang buaya,66.25,82.72726,-16.477257,16.477257,Sedang,Sedang
2024-09-10,lubang buaya,59.083332,72.5332,-13.449871,13.449871,Sedang,Sedang
2024-09-11,lubang buaya,50.416668,80.0388,-29.622135,29.622135,Sedang,Sedang
2024-09-12,lubang buaya,61.583332,70.86586,-9.282528,9.282528,Sedang,Sedang
2024-09-13,lubang buaya,56.25,76.25731,-20.007309,20.007309,Sedang,Sedang
2024-09-14,lubang buaya,58.791668,72.138245,-13.346577,13.346577,Sedang,Sedang
2024-09-15,lubang buaya,68.166664,71.95113,-3.7844696,3.7844696,Sedang,Sedang
2024-09-16,lubang buaya,67.791664,74.99629,-7.204628,7.204628,Sedang,Sedang
2024-09-17,lubang buaya,66.833336,78.72582,-11.892487,11.892487,Sedang,Sedang
2024-09-18,lubang buaya,60.583332,82.347984,-21.764652,21.764652,Sedang,Sedang
2024-09-19,lubang buaya,87.0,75.78579,11.2142105,11.2142105,Sedang,Sedang
2024-09-20,lubang buaya,76.375,87.7075,-11.332497,11.332497,Sedang,Sedang
2024-09-21,lubang buaya,68.125,74.19992,-6.0749207,6.0749207,Sedang,Sedang
2024-09-22,lubang buaya,87.0,73.62997,13.370033,13.370033,Sedang,Sedang
2024-09-23,lubang buaya,69.291664,89.263245,-19.97158,19.97158,Sedang,Sedang
2024-09-24,lubang buaya,59.125,79.69552,-20.570518,20.570518,Sedang,Sedang
2024-09-25,lubang buaya,60.791668,74.42904,-13.637371,13.637371,Sedang,Sedang
2024-09-26,lubang buaya,54.416668,69.71631,-15.299641,15.299641,Sedang,Sedang
2024-09-27,lubang buaya,51.75,66.335045,-14.585045,14.585045,Sedang,Sedang
2024-09-28,lubang buaya,59.708332,58.912308,0.7960243,0.7960243,Sedang,Sedang
2024-09-29,lubang buaya,87.0,61.18206,25.81794,25.81794,Sedang,Sedang
2024-09-30,lubang buaya,76.375,81.73209,-5.357094,5.357094,Sedang,Sedang
2024-10-01,lubang buaya,95.416664,81.4162,14.000465,14.000465,Sedang,Sedang
2024-10-02,lubang buaya,28.958334,97.68115,-68.72282,68.72282,Baik,Sedang
2024-10-03,lubang buaya,73.541664,69.7623,3.7793655,3.7793655,Sedang,Sedang
2024-10-04,lubang buaya,68.333336,82.206345,-13.873009,13.873009,Sedang,Sedang
2024-10-05,lubang buaya,63.166668,69.27346,-6.1067924,6.1067924,Sedang,Sedang
2024-10-06,lubang buaya,56.666668,68.99996,-12.333294,12.333294,Sedang,Sedang
2024-10-07,lubang buaya,72.916664,64.325775,8.590889,8.590889,Sedang,Sedang
2024-10-08,lubang buaya,64.583336,74.56119,-9.977852,9.977852,Sedang,Sedang
2024-10-09,lubang buaya,60.541668,79.24346,-18.701794,18.701794,Sedang,Sedang
2024-10-10,lubang buaya,84.75,77.08438,7.665619,7.665619,Sedang,Sedang
2024-10-11,lubang buaya,87.0,85.957756,1.042244,1.042244,Sedang,Sedang
2024-10-12,lubang buaya,87.0,78.23951,8.76049,8.76049,Sedang,Sedang
2024-10-13,lubang buaya,87.0,77.455414,9.544586,9.544586,Sedang,Sedang
2024-10-14,lubang buaya,87.0,73.43998,13.56002,13.56002,Sedang,Sedang
2024-10-15,lubang buaya,87.0,91.742226,-4.7422256,4.7422256,Sedang,Sedang
2024-10-16,lubang buaya,87.0,93.052895,-6.0528946,6.0528946,Sedang,Sedang
2024-10-17,lubang buaya,87.0,93.58045,-6.580452,6.580452,Sedang,Sedang
2024-10-18,lubang buaya,68.666664,90.05349,-21.386826,21.386826,Sedang,Sedang
2024-10-19,lubang buaya,67.875,76.73332,-8.858322,8.858322,Sedang,Sedang
2024-10-20,lubang buaya,87.0,78.15855,8.841454,8.841454,Sedang,Sedang
2024-10-21,lubang buaya,87.0,77.03544,9.964561,9.964561,Sedang,Sedang
2024-10-22,lubang buaya,80.0,95.265976,-15.265976,15.265976,Sedang,Sedang
2024-10-23,lubang buaya,59.666668,88.512146,-28.845478,28.845478,Sedang,Sedang
2024-10-24,lubang buaya,87.0,78.5576,8.442398,8.442398,Sedang,Sedang
2024-10-25,lubang buaya,83.0,76.55698,6.4430237,6.4430237,Sedang,Sedang
2024-10-26,lubang buaya,66.291664,78.13632,-11.844658,11.844658,Sedang,Sedang
2024-10-27,lubang buaya,79.5,68.87831,10.621689,10.621689,Sedang,Sedang
2024-10-28,lubang buaya,81.5,80.87035,0.6296463,0.6296463,Sedang,Sedang
2024-10-29,lubang buaya,82.625,90.020424,-7.395424,7.395424,Sedang,Sedang
2024-10-30,lubang buaya,87.0,91.44003,-4.440033,4.440033,Sedang,Sedang
2024-10-31,lubang buaya,87.0,91.497696,-4.497696,4.497696,Sedang,Sedang
2024-11-01,lubang buaya,71.166664,85.18236,-14.015694,14.015694,Sedang,Sedang
2024-11-02,lubang buaya,65.5,72.90699,-7.40699,7.40699,Sedang,Sedang
2024-11-03,lubang buaya,55.166668,50.90499,4.261677,4.261677,Sedang,Sedang
2024-11-04,lubang buaya,48.75,55.968746,-7.218746,7.218746,Baik,Sedang
2024-11-05,lubang buaya,49.708332,71.78739,-22.07906,22.07906,Baik,Sedang
2024-11-06,lubang buaya,30.375,69.975586,-39.600586,39.600586,Baik,Sedang
2024-11-07,lubang buaya,59.25,58.647392,0.6026077,0.6026077,Sedang,Sedang
2024-11-08,lubang buaya,61.625,66.79753,-5.172531,5.172531,Sedang,Sedang
2024-11-09,lubang buaya,65.75,66.75313,-1.003128,1.003128,Sedang,Sedang
2024-11-10,lubang buaya,87.0,59.53641,27.463589,27.463589,Sedang,Sedang
2024-11-11,lubang buaya,87.0,61.308388,25.691612,25.691612,Sedang,Sedang
2024-11-12,lubang buaya,63.958332,67.6725,-3.7141685,3.7141685,Sedang,Sedang
2024-11-13,lubang buaya,58.25,75.59428,-17.344276,17.344276,Sedang,Sedang
2024-11-14,lubang buaya,63.041668,74.83832,-11.79665,11.79665,Sedang,Sedang
2024-11-15,lubang buaya,64.166664,74.895256,-10.728592,10.728592,Sedang,Sedang
2024-11-16,lubang buaya,58.0,68.622536,-10.622536,10.622536,Sedang,Sedang
2024-11-17,lubang buaya,59.416668,61.05216,-1.6354904,1.6354904,Sedang,Sedang
2024-11-18,lubang buaya,45.25,68.90293,-23.652931,23.652931,Baik,Sedang
2024-11-19,lubang buaya,49.625,58.38664,-8.761639,8.761639,Baik,Sedang
2024-11-20,lubang buaya,47.583332,67.411766,-19.828434,19.828434,Baik,Sedang
2024-11-21,lubang buaya,87.0,62.83026,24.169739,24.169739,Sedang,Sedang
2024-11-22,lubang buaya,80.666664,71.88705,8.779617,8.779617,Sedang,Sedang
2024-11-23,lubang buaya,51.916668,65.74779,-13.83112,13.83112,Sedang,Sedang
2024-11-24,lubang buaya,42.5,45.317192,-2.817192,2.817192,Baik,Baik
2024-11-25,lubang buaya,30.333334,52.61972,-22.286386,22.286386,Baik,Sedang
2024-11-26,lubang buaya,49.416668,45.078506,4.3381615,4.3381615,Baik,Baik
2024-11-27,lubang buaya,46.333332,71.86903,-25.535702,25.535702,Baik,Sedang
2024-11-28,lubang buaya,26.166666,64.72886,-38.562195,38.562195,Baik,Sedang
2024-11-29,lubang buaya,29.0,44.67429,-15.67429,15.67429,Baik,Baik
2024-11-30,lubang buaya,32.5,34.198822,-1.698822,1.698822,Baik,Baik
2024-12-01,lubang buaya,30.791666,49.656216,-18.86455,18.86455,Baik,Baik
2024-12-02,lubang buaya,18.916666,33.202305,-14.285639,14.285639,Baik,Baik
2024-12-03,lubang buaya,14.625,32.736042,-18.111042,18.111042,Baik,Baik
2024-12-04,lubang buaya,87.0,39.4665,47.5335,47.5335,Sedang,Baik
2024-12-05,lubang buaya,87.0,62.645187,24.354813,24.354813,Sedang,Sedang
2024-12-06,lubang buaya,87.0,60.832634,26.167366,26.167366,Sedang,Sedang
2024-12-07,lubang buaya,87.0,68.98063,18.019371,18.019371,Sedang,Sedang
2024-12-08,lubang buaya,87.0,81.474434,5.525566,5.525566,Sedang,Sedang
2024-12-09,lubang buaya,87.0,64.882454,22.117546,22.117546,Sedang,Sedang
2024-12-10,lubang buaya,44.791668,69.67771,-24.886044,24.886044,Baik,Sedang
2024-12-11,lubang buaya,9.916667,59.246292,-49.329624,49.329624,Baik,Sedang
2024-12-12,lubang buaya,17.5,52.787907,-35.287907,35.287907,Baik,Sedang
2024-12-13,lubang buaya,19.083334,40.46462,-21.381285,21.381285,Baik,Baik
2024-12-14,lubang buaya,20.5,37.902714,-17.402714,17.402714,Baik,Baik
2024-12-15,lubang buaya,18.791666,26.64917,-7.857504,7.857504,Baik,Baik
2024-12-16,lubang buaya,18.625,35.184067,-16.559067,16.559067,Baik,Baik
2024-12-17,lubang buaya,16.541666,47.492413,-30.950747,30.950747,Baik,Baik
2024-12-18,lubang buaya,27.041666,50.39466,-23.352995,23.352995,Baik,Sedang
2024-12-19,lubang buaya,20.625,48.994396,-28.369396,28.369396,Baik,Baik
2024-12-20,lubang buaya,20.208334,39.104683,-18.896349,18.896349,Baik,Baik
2024-12-21,lubang buaya,87.0,34.288963,52.711037,52.711037,Sedang,Baik
2024-12-22,lubang buaya,87.0,68.80748,18.19252,18.19252,Sedang,Sedang
2024-12-23,lubang buaya,87.0,72.50269,14.497307,14.497307,Sedang,Sedang
2024-12-24,lubang buaya,87.0,72.745674,14.254326,14.254326,Sedang,Sedang
2024-12-25,lubang buaya,87.0,73.272995,13.727005,13.727005,Sedang,Sedang
2024-12-26,lubang buaya,87.0,76.94437,10.055634,10.055634,Sedang,Sedang
2024-12-27,lubang buaya,46.208332,70.86999,-24.661655,24.661655,Baik,Sedang
2024-12-28,lubang buaya,87.0,62.340694,24.659306,24.659306,Sedang,Sedang
2024-12-29,lubang buaya,87.0,77.220116,9.779884,9.779884,Sedang,Sedang
2024-12-30,lubang buaya,87.0,78.71363,8.286369,8.286369,Sedang,Sedang
2024-12-31,lubang buaya,38.791668,69.25248,-30.460812,30.460812,Baik,Sedang
2024-07-21,us embassy 1,82.4641,79.1353,3.328804,3.328804,Sedang,Sedang
2024-07-22,us embassy 1,76.98398,79.25746,-2.2734833,2.2734833,Sedang,Sedang
2024-07-23,us embassy 1,81.38141,78.84653,2.5348816,2.5348816,Sedang,Sedang
2024-07-24,us embassy 1,91.221634,82.8622,8.359436,8.359436,Sedang,Sedang
2024-07-25,us embassy 1,89.04638,82.98429,6.062088,6.062088,Sedang,Sedang
2024-07-26,us embassy 1,75.53522,78.987274,-3.452057,3.452057,Sedang,Sedang
2024-07-27,us embassy 1,89.15767,77.184975,11.972694,11.972694,Sedang,Sedang
2024-07-28,us embassy 1,90.82929,87.55296,3.276329,3.276329,Sedang,Sedang
2024-07-29,us embassy 1,52.337463,86.68691,-34.34945,34.34945,Sedang,Sedang
2024-07-30,us embassy 1,74.87042,69.31974,5.550682,5.550682,Sedang,Sedang
2024-07-31,us embassy 1,98.30193,84.80551,13.496422,13.496422,Sedang,Sedang
2024-08-01,us embassy 1,93.646385,90.10659,3.539795,3.539795,Sedang,Sedang
2024-08-02,us embassy 1,93.33799,85.45793,7.8800583,7.8800583,Sedang,Sedang
2024-08-03,us embassy 1,66.588684,82.85722,-16.26854,16.26854,Sedang,Sedang
2024-08-04,us embassy 1,68.09946,66.20468,1.8947754,1.8947754,Sedang,Sedang
2024-08-05,us embassy 1,77.58543,73.89677,3.6886597,3.6886597,Sedang,Sedang
2024-08-06,us embassy 1,70.719955,77.82403,-7.1040726,7.1040726,Sedang,Sedang
2024-08-07,us embassy 1,69.54086,75.55803,-6.017166,6.017166,Sedang,Sedang
2024-08-08,us embassy 1,36.66689,75.09261,-38.425724,38.425724,Baik,Sedang
2024-08-09,us embassy 1,39.188087,57.065567,-17.87748,17.87748,Baik,Sedang
2024-08-10,us embassy 1,76.629906,48.10802,28.521885,28.521885,Sedang,Baik
2024-08-11,us embassy 1,72.23079,77.0186,-4.7878113,4.7878113,Sedang,Sedang
2024-08-12,us embassy 1,73.93883,70.126305,3.812523,3.812523,Sedang,Sedang
2024-08-13,us embassy 1,78.88935,77.121475,1.7678757,1.7678757,Sedang,Sedang
2024-08-14,us embassy 1,89.14213,79.93131,9.210815,9.210815,Sedang,Sedang
2024-08-15,us embassy 1,90.12243,86.93425,3.188179,3.188179,Sedang,Sedang
2024-08-16,us embassy 1,89.39176,86.56143,2.83033,2.83033,Sedang,Sedang
2024-08-17,us embassy 1,90.7476,86.58777,4.159828,4.159828,Sedang,Sedang
2024-08-18,us embassy 1,82.41926,82.9145,-0.49523926,0.49523926,Sedang,Sedang
2024-08-19,us embassy 1,80.33977,81.999115,-1.6593475,1.6593475,Sedang,Sedang
2024-08-20,us embassy 1,86.04641,82.89259,3.1538162,3.1538162,Sedang,Sedang
2024-08-21,us embassy 1,94.5148,88.65378,5.861023,5.861023,Sedang,Sedang
2024-08-22,us embassy 1,91.87456,89.02669,2.8478699,2.8478699,Sedang,Sedang
2024-08-23,us embassy 1,74.60525,83.0729,-8.467651,8.467651,Sedang,Sedang
2024-08-24,us embassy 1,85.85915,75.027725,10.831429,10.831429,Sedang,Sedang
2024-08-25,us embassy 1,97.26171,87.439804,9.821907,9.821907,Sedang,Sedang
2024-08-26,us embassy 1,73.65259,86.87438,-13.221794,13.221794,Sedang,Sedang
2024-08-27,us embassy 1,96.70443,78.0713,18.633133,18.633133,Sedang,Sedang
2024-08-28,us embassy 1,96.29424,91.17738,5.1168594,5.1168594,Sedang,Sedang
2024-08-29,us embassy 1,85.40799,89.415504,-4.007515,4.007515,Sedang,Sedang
2024-08-30,us embassy 1,103.82763,82.89026,20.93737,20.93737,Tidak Sehat,Sedang
2024-08-31,us embassy 1,75.81576,95.52411,-19.708351,19.708351,Sedang,Sedang
2024-09-01,us embassy 1,71.840515,73.032005,-1.1914902,1.1914902,Sedang,Sedang
2024-09-02,us embassy 1,69.9656,76.10039,-6.1347885,6.1347885,Sedang,Sedang
2024-09-03,us embassy 1,74.11677,76.773964,-2.657196,2.657196,Sedang,Sedang
2024-09-04,us embassy 1,80.94614,78.94101,2.005127,2.005127,Sedang,Sedang
2024-09-05,us embassy 1,64.4188,78.98572,-14.566917,14.566917,Sedang,Sedang
2024-09-06,us embassy 1,73.94206,71.23508,2.7069855,2.7069855,Sedang,Sedang
2024-09-07,us embassy 1,69.71866,74.13451,-4.415848,4.415848,Sedang,Sedang
2024-09-08,us embassy 1,67.93977,66.70573,1.2340469,1.2340469,Sedang,Sedang
2024-09-09,us embassy 1,62.83204,67.6247,-4.7926636,4.7926636,Sedang,Sedang
2024-09-10,us embassy 1,65.0786,68.87013,-3.7915344,3.7915344,Sedang,Sedang
2024-09-11,us embassy 1,63.50693,73.65705,-10.15012,10.15012,Sedang,Sedang
2024-09-12,us embassy 1,71.93136,68.648506,3.2828522,3.2828522,Sedang,Sedang
2024-09-13,us embassy 1,77.856094,74.93165,2.924446,2.924446,Sedang,Sedang
2024-09-14,us embassy 1,76.365326,75.18166,1.1836624,1.1836624,Sedang,Sedang
2024-09-15,us embassy 1,78.43144,74.32016,4.1112823,4.1112823,Sedang,Sedang
2024-09-16,us embassy 1,74.66939,75.99205,-1.3226624,1.3226624,Sedang,Sedang
2024-09-17,us embassy 1,77.78316,74.582954,3.200203,3.200203,Sedang,Sedang
2024-09-18,us embassy 1,72.16432,78.82867,-6.664345,6.664345,Sedang,Sedang
2024-09-19,us embassy 1,80.67643,75.53827,5.1381607,5.1381607,Sedang,Sedang
2024-09-20,us embassy 1,76.53084,78.3723,-1.8414612,1.8414612,Sedang,Sedang
2024-09-21,us embassy 1,81.673645,74.832016,6.841629,6.841629,Sedang,Sedang
2024-09-22,us embassy 1,97.40961,65.38186,32.02775,32.02775,Sedang,Sedang
2024-09-23,us embassy 1,88.53666,78.22761,10.3090515,10.3090515,Sedang,Sedang
2024-09-24,us embassy 1,77.43314,73.86852,3.564621,3.564621,Sedang,Sedang
2024-09-25,us embassy 1,84.392456,70.65992,13.732536,13.732536,Sedang,Sedang
2024-09-26,us embassy 1,74.79829,73.32358,1.4747086,1.4747086,Sedang,Sedang
2024-09-27,us embassy 1,75.69753,70.61909,5.0784454,5.0784454,Sedang,Sedang
2024-09-28,us embassy 1,71.835434,69.165886,2.669548,2.669548,Sedang,Sedang
2024-09-29,us embassy 1,83.60773,66.44235,17.165375,17.165375,Sedang,Sedang
2024-09-30,us embassy 1,73.797935,74.22262,-0.42468262,0.42468262,Sedang,Sedang
2024-10-01,us embassy 1,77.73305,71.06272,6.670326,6.670326,Sedang,Sedang
2024-10-02,us embassy 1,88.72619,75.32637,13.399818,13.399818,Sedang,Sedang
2024-10-03,us embassy 1,84.02366,80.79798,3.2256775,3.2256775,Sedang,Sedang
2024-10-04,us embassy 1,82.45409,76.55144,5.902649,5.902649,Sedang,Sedang
2024-10-05,us embassy 1,76.13932,70.05239,6.0869293,6.0869293,Sedang,Sedang
2024-10-06,us embassy 1,72.93349,73.9611,-1.0276108,1.0276108,Sedang,Sedang
2024-10-07,us embassy 1,94.88337,65.08834,29.795029,29.795029,Sedang,Sedang
2024-10-08,us embassy 1,80.964935,70.207016,10.757919,10.757919,Sedang,Sedang
2024-10-09,us embassy 1,71.68236,73.840294,-2.157936,2.157936,Sedang,Sedang
2024-10-10,us embassy 1,79.366325,71.93277,7.4335556,7.4335556,Sedang,Sedang
2024-10-11,us embassy 1,84.10725,74.586174,9.521072,9.521072,Sedang,Sedang
2024-10-12,us embassy 1,72.36261,68.12628,4.236328,4.236328,Sedang,Sedang
2024-10-13,us embassy 1,81.110306,62.70977,18.400536,18.400536,Sedang,Sedang
2024-10-14,us embassy 1,88.681206,59.149876,29.53133,29.53133,Sedang,Sedang
2024-10-15,us embassy 1,70.17892,79.01404,-8.835121,8.835121,Sedang,Sedang
2024-10-16,us embassy 1,35.036236,71.53734,-36.501102,36.501102,Baik,Sedang
2024-10-17,us embassy 1,78.108345,60.583855,17.52449,17.52449,Sedang,Sedang
2024-10-18,us embassy 1,64.291504,71.88897,-7.5974655,7.5974655,Sedang,Sedang
2024-10-19,us embassy 1,83.45332,65.1502,18.303123,18.303123,Sedang,Sedang
2024-10-20,us embassy 1,80.4045,78.04227,2.362236,2.362236,Sedang,Sedang
2024-10-21,us embassy 1,59.680424,58.87376,0.8066635,0.8066635,Sedang,Sedang
2024-10-22,us embassy 1,85.86576,62.843193,23.022568,23.022568,Sedang,Sedang
2024-10-23,us embassy 1,82.16992,74.06051,8.109413,8.109413,Sedang,Sedang
2024-10-24,us embassy 1,70.691414,76.088486,-5.397072,5.397072,Sedang,Sedang
2024-10-25,us embassy 1,71.41998,68.44758,2.9724045,2.9724045,Sedang,Sedang
2024-10-26,us embassy 1,74.467674,70.93616,3.531517,3.531517,Sedang,Sedang
2024-10-27,us embassy 1,67.48749,67.35074,0.13674927,0.13674927,Sedang,Sedang
2024-10-28,us embassy 1,75.020996,65.41095,9.610046,9.610046,Sedang,Sedang
2024-10-29,us embassy 1,76.91688,74.21187,2.7050095,2.7050095,Sedang,Sedang
